Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Anryze,https://www.crunchbase.com/organization/anryze,"Analytics, Artificial Intelligence, Biometrics, Facial Recognition, Fraud Detection, Image Recognition, Machine Learning, Security, Speech Recognition","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,day,,,2017-10-12,1700000,USD,1700000,Initial Coin Offering,1700000,USD,1700000,,,
Guaranteed Rate,https://www.crunchbase.com/organization/guaranteed-rate,"Bitcoin, Finance, Financial Services, Personal Finance, Real Estate","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",1999-01-01,year,,,2017-12-14,,,,Private Equity,,,,Private Equity,Thomas H. Lee Partners,1
Phosphorus,https://www.crunchbase.com/organization/phosphorus-2,"Business Information Systems, Cyber Security, Internet of Things","Carlsbad, California, United States","Greater San Diego Area, West Coast, Western US",2017-01-01,year,,,2017-08-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,,
"Blockchain Industries, Inc.",https://www.crunchbase.com/organization/blockchain-industries-inc,"Advice, Bitcoin, Cloud Computing, FinTech, Hardware","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2013-05-01,day,,,2018-01-01,3500000,USD,3500000,Series A,3500000,USD,3500000,Early Stage Venture,Mark Welle,1
AppGuard,https://www.crunchbase.com/organization/appguard,"Computer, Cyber Security, Information Technology, Network Security, Software","Chantilly, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2011-01-01,year,,,2017-09-14,30000000,USD,30000000,Series B,30000000,USD,30000000,Early Stage Venture,"ANA Holdings, Blue Planet-works, JTB Corp.",3
Getmeins,https://www.crunchbase.com/organization/getmeins,"Cyber Security, Finance, Fraud Detection, Insurance, Intelligent Systems, Point of Sale, Security","Netanya, HaMerkaz, Israel",,2014-09-07,day,,,2017-10-01,400000,USD,400000,Seed,400000,USD,400000,Seed,,
OTCBTC,https://www.crunchbase.com/organization/otcbtc,"Blockchain, Cryptocurrency, Digital Media, Stock Exchanges","Taipei, Fujian, China",Asia-Pacific (APAC),2017-10-26,day,,,2017-12-01,40000000,USD,40000000,Initial Coin Offering,40000000,USD,40000000,,,
UnifyID,https://www.crunchbase.com/organization/unifyid,"Enterprise Software, Identity Management, Information Technology, Machine Learning","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-03-01,month,,,2017-08-01,20000000,USD,20000000,Series A,20000000,USD,20000000,Early Stage Venture,"Accomplice, Andreessen Horowitz, New Enterprise Associates, StartX (Stanford-StartX Fund)",4
Sixgen,https://www.crunchbase.com/organization/sixgen,"Commercial, Cyber Security, Training","Baltimore, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2014-01-01,year,,,2017-09-27,500000,USD,500000,Seed,500000,USD,500000,Seed,,
ArabianChain,https://www.crunchbase.com/organization/arabianchain,"Blockchain, Cryptocurrency, Financial Services, Information Services, Information Technology","Dubai, Dubai, United Arab Emirates",Gulf Cooperation Council (GCC),2016-02-01,month,,,2017-07-16,3000000,AED,816775,Seed,3000000,AED,816775,Seed,Ahmad Abdullah Bugshan,1
Peerio,https://www.crunchbase.com/organization/peerio,Security,"Montréal, Quebec, Canada",,2014-01-01,year,2019-01-13,day,2017-11-30,1325000,USD,1325000,Seed,1325000,USD,1325000,M&A,"InnoStart Capital, Real Ventures",2
Simtek,https://www.crunchbase.com/organization/simtek-2,"Consumer Electronics, Hardware, Internet of Things, Security, Software","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-12-28,day,,,2018-01-01,500000,USD,500000,Convertible Note,,,,,"Brady Simpson, Charlie Cheever, GE32 Capital, Graph Ventures",4
Ticto,https://www.crunchbase.com/organization/ticto,"Cyber Security, Information Services, Information Technology, Network Security, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,day,,,2017-12-08,1700000,EUR,1999880,Series A,1700000,EUR,1999880,Early Stage Venture,"EOS Investment Management, Limburgse Reconversie Maatschappij, The CoFoundry",3
Integrated biometrics,https://www.crunchbase.com/organization/integrated-biometrics,"Homeland Security, Identity Management","Spartanburg, South Carolina, United States","East Coast, Southern US",2002-01-01,year,,,2017-11-27,2000000,USD,2000000,Venture - Series Unknown,2000000,USD,2000000,,,
Trivalent,https://www.crunchbase.com/organization/cyber-reliant-corp,"Commercial, SaaS, Security","Annapolis, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2010-01-01,year,,,2017-08-18,1036675,USD,1036675,Venture - Series Unknown,1036675,USD,1036675,,,
DNAtix,https://www.crunchbase.com/organization/dnatix,"Biotechnology, Blockchain, Genetics","Giv'atayim, Tel Aviv, Israel",,2014-01-01,year,,,2017-10-15,500000,USD,500000,Pre-Seed,500000,USD,500000,Seed,,
Liquid M Capital,https://www.crunchbase.com/organization/liquid-m-capital,"Blockchain, Payments, Stock Exchanges, Trading Platform, Venture Capital","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",1993-01-01,year,2018-02-07,day,2017-10-29,1277670,USD,1277670,Venture - Series Unknown,1277670,USD,1277670,M&A,,
BOScoin,https://www.crunchbase.com/organization/boscoin,"Blockchain, Cryptocurrency, Information Technology, Professional Services","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),,,,,2017-09-05,11700000,USD,11700000,Initial Coin Offering,11700000,USD,11700000,,Alex Dahan,1
RapidID,https://www.crunchbase.com/organization/rapidid,"Artificial Intelligence, Biometrics, Identity Management, Information Technology, Internet, Machine Learning","Brisbane, Queensland, Australia","Asia-Pacific (APAC), Australasia",2015-07-01,day,,,2017-07-01,1000000,AUD,768900,Seed,1000000,AUD,768900,Seed,,
Routefusion,https://www.crunchbase.com/organization/route-fusion,"Cryptocurrency, Financial Services, Payments","Austin, Texas, United States",Southern US,2016-09-01,day,,,2018-01-01,100000,USD,100000,Pre-Seed,100000,USD,100000,Seed,,
Everythink,https://www.crunchbase.com/organization/everythink,"Artificial Intelligence, B2B, Big Data, Blockchain, Data Center Automation, Neuroscience, Real Time, SaaS","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-09-09,day,,,2018-01-01,15000,USD,15000,Pre-Seed,15000,USD,15000,Seed,"Elkton International Ventures Ltd, German Lemonnier",2
Reengen,https://www.crunchbase.com/organization/reengen,"Analytics, Big Data, Blockchain, Energy, Energy Efficiency, Energy Management, Enterprise Software, Internet of Things, Machine Learning, SaaS","Istanbul, Istanbul, Turkey",,2013-06-24,day,,,2017-12-01,500000,USD,500000,Seed,500000,USD,500000,Seed,"Cem Tüfekçi, Idacapital",2
Avatao,https://www.crunchbase.com/organization/avatao-com,"Cyber Security, E-Learning, Software Engineering, Training","Budapest, Budapest, Hungary",European Union (EU),2014-07-08,day,,,2017-09-01,200000,USD,200000,Seed,200000,USD,200000,Seed,"FastVentures, Microsec",2
Comino,https://www.crunchbase.com/organization/comino,"Cryptocurrency, Hardware, Mining","Moscow, Moscow City, Russian Federation",,2017-04-01,month,,,2017-10-11,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,,
Loyyal,https://www.crunchbase.com/organization/loyyal,"Blockchain, Enterprise Software, FinTech, Information Technology, Loyalty Programs","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-02-07,day,,,2017-12-20,2300000,USD,2300000,Series A,2300000,USD,2300000,Early Stage Venture,"Dubai Angel Investors, Integrated Networks, REFFIND LTD, UAE Exchange, Womena",7
IMNA Solutions,https://www.crunchbase.com/organization/imna-solutions,"Call Center, Health Care, Mobile, Predictive Analytics, Security, Telecommunications","Ra'anana, HaMerkaz, Israel",,2014-04-10,day,,,2017-08-01,500000,USD,500000,Seed,500000,USD,500000,Seed,,
Tokenbox,https://www.crunchbase.com/organization/tokenbox,"Cryptocurrency, Financial Services, FinTech","Grand Cayman, Midland, Cayman Islands",,,,,,2017-11-29,7000000,USD,7000000,Initial Coin Offering,7000000,USD,7000000,,,
Flexera,https://www.crunchbase.com/organization/flexera-software,"Apps, Enterprise, Information Technology, Security, Software","Itasca, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2008-04-01,day,2017-09-19,day,2017-12-19,,,,Private Equity,,,,M&A,TA Associates,1
Capy Inc.,https://www.crunchbase.com/organization/capy-inc,"Big Data, Computer, Network Security, Security","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),2012-10-22,day,,,2017-09-01,2300000,USD,2300000,Series B,2300000,USD,2300000,Early Stage Venture,"500 Startups, JAFCO Japan, Microsoft ScaleUp Tel Aviv, Mitsubishi UFJ Capital, Mitsui Sumitomo Insuarance Venture Capital",6
Corsha,https://www.crunchbase.com/organization/corsha,"Cyber Security, Identity Management, IT Infrastructure, Security, Software","Vienna, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2017-06-01,month,,,2018-01-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"Center for Innovative Technology, David Nadwodny, Foundation Capital, TDI Ventures, LLC",4
Digital Bazaar,https://www.crunchbase.com/organization/digital-bazaar,"Blockchain, Payments, Software","Blacksburg, Virginia, United States","East Coast, Southern US",2004-01-01,year,,,2017-09-27,749241,USD,749241,Grant,,,,,,
Hoopox,https://www.crunchbase.com/organization/haopu-technology,"Blockchain, Information Services, Network Hardware","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2017-09-20,28000000,CNY,4258652,Seed,28000000,CNY,4258652,Seed,"Albatross Venture, China Growth Capital | CGC, DFJ DragonFund, DHVC, Taoshi Capital",6
Gaze Coin,https://www.crunchbase.com/organization/gaze-coin,"Blockchain, Information Services, Information Technology","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2017-01-01,year,,,2017-12-29,6200000,USD,6200000,Initial Coin Offering,6200000,USD,6200000,,,
Waymark Tech,https://www.crunchbase.com/organization/waymark-tech-ltd,"Artificial Intelligence, Compliance, FinTech, Legal, Machine Learning, SaaS","London, England, United Kingdom",European Union (EU),2016-02-01,month,,,2017-09-01,30000,EUR,35585,Seed,30000,EUR,35585,Seed,"Momentum London, StartupYard",2
Suvola Corporation,https://www.crunchbase.com/organization/suvola-corporation,"Cyber Security, Enterprise Software, IaaS, Internet of Things, SaaS, Software, Wearables","Cedar Park, Texas, United States",Southern US,2012-10-01,month,,,2018-01-01,945000,USD,945000,Seed,945000,USD,945000,Seed,"Capital Factory, Central Texas Angel Network, NXP Semiconductors",3
Horizon State,https://www.crunchbase.com/organization/horizon-state,"Blockchain, CivicTech, Communities, Cryptocurrency, Government, Information Technology, SaaS, Software","Wellington, Wellington, New Zealand","Asia-Pacific (APAC), Australasia",2017-10-01,month,,,2017-10-16,1100000,USD,1100000,Initial Coin Offering,1100000,USD,1100000,,,
MyDocSafe,https://www.crunchbase.com/organization/mydocsafe,"Cloud Security, Customer Service, Cyber Security, Document Management, E-Signature, Identity Management, Information Technology, Privacy, Professional Services, Security","Bedford, Bedfordshire, United Kingdom",European Union (EU),2013-01-01,year,,,2017-09-01,125000,GBP,161875,Seed,125000,GBP,161875,Seed,"CyLon, SyndicateRoom",2
BANKEX,https://www.crunchbase.com/organization/bankex,"Blockchain, FinTech, Internet","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-01-01,month,,,2017-11-28,30000000,USD,30000000,Initial Coin Offering,30000000,USD,30000000,,Alexis Berthoud,1
SpotCrowd,https://www.crunchbase.com/organization/spotcrowd,"Information Technology, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-01-01,year,,,2017-09-01,150000,USD,150000,Convertible Note,,,,,"Right Side Capital Management, Techstars, Techstars Retail Accelerator",3
Omega Grid,https://www.crunchbase.com/organization/omega-grid,"Cryptocurrency, Energy, Enterprise Software, FinTech","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2017-02-02,day,,,2017-07-27,100000,USD,100000,Seed,100000,USD,100000,Seed,Ameren Accelerator,1
Chainup,https://www.crunchbase.com/organization/chainup,"Blockchain, Information Technology, Service Industry","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2017-11-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,Node Capital,1
DMG Blockchain Solutions,https://www.crunchbase.com/organization/dmg-blockchain-solutions,"Blockchain, Cryptocurrency, Financial Services","Vancouver, British Columbia, Canada",,2011-01-01,year,,,2017-10-30,119180,USD,119180,Seed,119180,USD,119180,Seed,,
Find Exchange,https://www.crunchbase.com/organization/find-exchange,"Blockchain, Cryptocurrency, FinTech, Marketplace, SaaS","London, England, United Kingdom",European Union (EU),2016-02-13,day,,,2017-08-01,,,,Seed,,,,Seed,Startup Funding Club,1
SecondWrite,https://www.crunchbase.com/organization/secondwrite-llc,"Enterprise Software, Security","College Park, Maryland, United States","Washington DC Metro Area, East Coast, Southern US",2013-01-01,year,,,2017-08-10,150000,USD,150000,Grant,300000,USD,300000,Seed,"National Science Foundation, TEDCO",2
PageSeal,https://www.crunchbase.com/organization/pageseal,"Computer, Information Technology, Network Security","Ness Ziona, HaMerkaz, Israel",,2015-01-01,year,,,2017-12-13,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,,Alon Arbov,1
LUXLOCK,https://www.crunchbase.com/organization/luxlock,"Artificial Intelligence, Big Data, E-Commerce, Enterprise Software, Identity Management, Machine Learning, PaaS, Retail Technology, Unified Communications","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-10-18,day,,,2017-11-01,98500,USD,98500,Seed,98500,USD,98500,Seed,"Carl Pate, David Kemper",2
MatchPlace Limited,https://www.crunchbase.com/organization/matchplace-limited,"Banking, Bitcoin, Blockchain, Crowdfunding, Finance, Financial Services, Information Technology","London, England, United Kingdom",European Union (EU),2016-09-02,day,,,2017-11-01,200000,GBP,265131,Seed,200000,GBP,265131,Seed,,
Biometrica Systems Inc,https://www.crunchbase.com/organization/biometrica-systems-inc,"Enterprise Software, Information Technology, Security","Las Vegas, Nevada, United States",Western US,2000-01-01,day,,,2017-09-22,102724,USD,102724,Debt Financing,,,,,Lighter Capital,1
Dioreum,https://www.crunchbase.com/organization/dioreum,"Blockchain, Data Integration, Operating Systems","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-08-11,day,,,2017-09-01,10000000,USD,10000000,Seed,10000000,USD,10000000,Seed,,
Intelligence Fusion,https://www.crunchbase.com/organization/intelligence-fusion,"Analytics, Market Research, Security, Travel","Newton Aycliffe, Durham, United Kingdom",European Union (EU),,,,,2017-12-02,478860,GBP,645198,Equity Crowdfunding,478860,GBP,645198,,"Crowdcube, Growth Capital Ventures",2
Peblik,https://www.crunchbase.com/organization/peblik,"Cryptocurrency, Mining","Holetown, Saint James, Barbados",,2017-06-01,month,,,2017-08-01,74000000,USD,74000000,Initial Coin Offering,74000000,USD,74000000,,,
SVATech,https://www.crunchbase.com/organization/svatech,"Analytics, Information Technology, Operating Systems, Privacy, Video","Belo Horizonte, Minas Gerais, Brazil",,2015-01-01,year,,,2017-09-10,2500000,BRL,809611,Series A,2500000,BRL,809611,Early Stage Venture,Inseed Investimentos,1
Omniex,https://www.crunchbase.com/organization/omniex,"Blockchain, Cryptocurrency, Finance, Financial Services, Trading Platform","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-10-26,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,"Clocktower Technology Ventures, Digital Currency Group, Jump Capital, Sierra Ventures, Wicklow Capital",6
Sentinel Marine Solutions,https://www.crunchbase.com/organization/sentinel-marine-solutions,"Consumer Electronics, Security","Vodnjan, Istarska, Croatia",European Union (EU),2014-01-01,year,,,2017-10-05,1000000,EUR,1171373,Venture - Series Unknown,1000000,EUR,1171373,,South Central Ventures,1
Vipicash,https://www.crunchbase.com/organization/vipicash,"Blockchain, Financial Services, Service Industry","Oslo, Oslo, Norway","Nordic Countries, Scandinavia",2017-06-01,day,,,2017-11-30,2200000,NOK,264415,Seed,2200000,NOK,264415,Seed,"Davide de Picciotto, Founders Fund AS, Frithjof Frederiksen, Olav Folkestad",4
Etherecash.io,https://www.crunchbase.com/organization/etherecash-io,"Blockchain, Cryptocurrency","Tallinn, Harjumaa, Estonia",European Union (EU),,,,,2017-12-16,30000000,USD,30000000,Initial Coin Offering,30000000,USD,30000000,,,
Genaro Network,https://www.crunchbase.com/organization/genaro-network,"Blockchain, Data Storage, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2017-11-01,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,"Andreas Schwartz, Node Capital",2
TRATO,https://www.crunchbase.com/organization/trato,"Blockchain, FinTech, Legal, SaaS","Mexico City, Distrito Federal, Mexico",,2014-10-23,day,,,2017-07-07,115000,USD,115000,Seed,115000,USD,115000,Seed,"500 Startups, Avalancha Ventures",2
Integrated Portfolio Solutions,https://www.crunchbase.com/organization/integrated-portfolio-solutions,"Financial Services, Management Information Systems, Security","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2010-01-01,year,,,2017-12-04,3000000,AUD,2281094,Series A,3000000,AUD,2281094,Early Stage Venture,Aura Ventures,1
SmartCapital,https://www.crunchbase.com/organization/smartcapital-9328,"Blockchain, Finance, Marketplace","Boulder, Colorado, United States","Greater Denver Area, Western US",2017-11-01,month,,,2018-01-01,250000,USD,250000,Seed,250000,USD,250000,Seed,,
Sote,https://www.crunchbase.com/organization/sote,"Artificial Intelligence, B2B, Blockchain, Logistics, Transportation","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-12-18,150000,USD,150000,Convertible Note,,,,,Unshackled Ventures,1
datavest,https://www.crunchbase.com/organization/datavest,"Big Data, Blockchain, Financial Services, SaaS, Wealth Management","Pasadena, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2017-07-07,235000,USD,235000,Seed,235000,USD,235000,Seed,,
BetKing,https://www.crunchbase.com/organization/betking,"Bitcoin, Casino, Cryptocurrency, Internet","London, England, United Kingdom",European Union (EU),2013-01-01,year,,,2017-08-31,5000000,USD,5000000,Initial Coin Offering,5000000,USD,5000000,,,
Titanium Blockchain Infrastructure Services,https://www.crunchbase.com/organization/titanium-blockchain-infrastructure-services,"Blockchain, Computer, IaaS, Infrastructure, Mining, Private Social Networking, Professional Networking","North Hollywood, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2017-12-21,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,,
LydianCoin,https://www.crunchbase.com/organization/lydiancoin,"Blockchain, Cloud Computing, Internet, Marketing","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2017-10-10,10000000,USD,10000000,Initial Coin Offering,10000000,USD,10000000,,,
BITCOMO,https://www.crunchbase.com/organization/bitcomo,"Blockchain, Internet, Network Security","Warsaw, Mazowieckie, Poland",European Union (EU),2017-03-01,day,,,2017-10-28,2349599,USD,2349599,Initial Coin Offering,2349599,USD,2349599,,,
Publica,https://www.crunchbase.com/organization/publica,"Blockchain, Cryptocurrency, Publishing","Gibraltar, Gibraltar, Gibraltar",,2017-10-10,day,,,2017-11-01,1046210,USD,1046210,Initial Coin Offering,1046210,USD,1046210,,Alex Dahan,1
Global Jobcoin,https://www.crunchbase.com/organization/global-jobcoin,"Blockchain, Human Resources, Payments","Wollerau, Schwyz, Switzerland",,2014-01-01,year,,,2017-10-12,7000000,USD,7000000,Initial Coin Offering,7000000,USD,7000000,,,
Security Platform Inc.,https://www.crunchbase.com/organization/security-platform-inc,"Computer, Network Security, Security, Software","Pangyo, Kyonggi-do, South Korea",Asia-Pacific (APAC),2015-07-01,day,,,2017-12-22,2780000,USD,2780000,Series A,2780000,USD,2780000,Early Stage Venture,"Premiere Partners, Softbank Ventures Asia",2
JolPi Electronics Ltd.,https://www.crunchbase.com/organization/jolpi-electronics,"Electronics, Health Care, Security","Dhaka, Dhaka, Bangladesh",Asia-Pacific (APAC),2016-10-10,day,,,2017-10-01,75000,USD,75000,Angel,75000,USD,75000,Seed,,
AICoin,https://www.crunchbase.com/organization/aicoin,"Bitcoin, Cryptocurrency, Finance, Marketplace","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2014-01-01,year,,,2017-09-25,3000000,USD,3000000,Initial Coin Offering,3000000,USD,3000000,,,
Smart Screen,https://www.crunchbase.com/organization/smart-screen,"Cloud Security, Compliance, Cyber Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",,,,,2017-08-01,100000,USD,100000,Seed,100000,USD,100000,Seed,"Capital Innovators, Quake Capital Partners",2
GetCompliant,https://www.crunchbase.com/organization/getcompliant,"Compliance, Retail, Task Management","Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",2007-01-01,year,,,2017-09-11,8000000,SEK,998885,Venture - Series Unknown,8000000,SEK,998885,,"Daniel Soussan, David Frykman",2
avedos GRC - performance with integrity,https://www.crunchbase.com/organization/avedos-business-solutions,"Compliance, Enterprise Software, Risk Management, Software","Vienna, Wien, Austria",European Union (EU),2005-02-01,day,,,2017-09-05,2500000,EUR,2980963,Series A,2500000,EUR,2980963,Early Stage Venture,Jadeberg Partners,1
ByzGen,https://www.crunchbase.com/organization/byzgen,"Blockchain, Commercial, Enterprise","London, England, United Kingdom",European Union (EU),,,,,2017-09-26,500000,GBP,672033,Seed,500000,GBP,672033,Seed,RFS (Regulatory Financial Services,1
Apility.io,https://www.crunchbase.com/organization/apility-io,"Big Data, Cyber Security, Developer APIs, Reputation","Tallinn, Harjumaa, Estonia",European Union (EU),2017-10-01,day,,,2017-12-01,500000,EUR,594649,Seed,500000,EUR,594649,Seed,,
Blocklancer,https://www.crunchbase.com/organization/blocklancer,"Bitcoin, Blockchain, Business Intelligence, Cryptocurrency, Employment, Ethereum, Recruiting","Innsbruck, Tirol, Austria",European Union (EU),2016-01-01,day,,,2017-08-01,300000,USD,300000,Seed,300000,USD,300000,Seed,,
QBRICS,https://www.crunchbase.com/organization/qbrics,"Blockchain, Cyber Security, Health Care, Logistics, Quantum Computing","Park City, Utah, United States",Western US,2017-04-03,day,,,2017-09-06,20000,USD,20000,Seed,20000,USD,20000,Seed,"Queen City Fintech, Stacked Capital",2
Aiculus,https://www.crunchbase.com/organization/aiculus,"Big Data, CRM, Information Technology, Machine Learning, Security","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2017-10-09,day,,,2017-12-16,50000,AUD,38234,Seed,50000,AUD,38234,Seed,CyRise,1
Bpay.io,https://www.crunchbase.com/organization/bpay-io,"Bitcoin, Cryptocurrency, FinTech, Software","Edinburgh, Edinburgh, City of, United Kingdom",European Union (EU),2017-06-06,day,,,2017-10-29,500000,USD,500000,Seed,500000,USD,500000,Seed,Bit.co,1
TikTiks,https://www.crunchbase.com/organization/tik-tiks,"Blockchain, Communities, Information and Communications Technology (ICT), Marketplace, Media and Entertainment","Calgary, Alberta, Canada",,2014-01-29,day,,,2017-10-01,,,,Non-equity Assistance,,,,,"Creative Destruction Lab, VA Angels",2
FORTUNA,https://www.crunchbase.com/organization/fortuna-72c8,"Blockchain, Payments, Transaction Processing","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-01-01,,,,Seed,,,,Seed,"NEO Global Capital (NGC), Node Capital",2
Solar Site Design,https://www.crunchbase.com/organization/solar-site-design,"Blockchain, Clean Energy, Digital Media, Energy, Energy Storage, Enterprise Software, Renewable Energy, Solar","Nashville, Tennessee, United States",Southern US,2013-01-01,year,,,2017-12-20,500000,USD,500000,Seed,500000,USD,500000,Seed,"Fortnum Capital, ImpactAssets, InCrowd Capital, VilCap Investments",4
AssetX,https://www.crunchbase.com/organization/assetx,"Blockchain, Cryptocurrency, Financial Services, Information Technology, Internet, Real Estate Investment","Orlando, Florida, United States","East Coast, Southern US",2016-01-01,year,,,2017-11-25,1500000,USD,1500000,Initial Coin Offering,1500000,USD,1500000,,Overseas Capital Group,1
MindDust Labs LLC,https://www.crunchbase.com/organization/minddust-labs,"Artificial Intelligence, Augmented Reality, Cloud Computing, Computer Vision, Consulting, Data Center Automation, Intellectual Property, Internet of Things, Machine Learning, Penetration Testing, Public Safety, Security, Smart Building, Smart Home, Virtual Reality, Wearables","Globel, Bohinj Commune, Slovenia",European Union (EU),2017-01-01,year,,,2017-10-31,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,Kris Kitchen,1
A-malgam Technologies Inc.,https://www.crunchbase.com/organization/a-malgam-technologies-inc,"Aerospace, Big Data, Blockchain, Internet of Things, Quantum Computing, Smart Cities, Transportation","Quebec, Quebec, Canada",,2016-05-25,day,,,2017-07-24,250000,CAD,199902,Seed,250000,CAD,199902,Seed,,
Smart Orbis,https://www.crunchbase.com/organization/smart-orbis,"Analytics, Cloud Security, Cyber Security, Information Technology, Network Security, Security","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-01-01,day,,,2017-07-01,,,,Venture - Series Unknown,,,,,"Arise Ventures, Nautica, String Ventures",3
Cryptolab Inc.,https://www.crunchbase.com/organization/cryptolab-inc,"Cloud Computing, Cyber Security, Information and Communications Technology (ICT), Search Engine","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-02-24,day,,,2017-08-29,300000,USD,300000,Seed,300000,USD,300000,Seed,Green Arrow Capital,1
Bequant,https://www.crunchbase.com/organization/bequant,"Network Security, Telecommunications, Wireless","Madrid, Madrid, Spain",European Union (EU),2012-01-01,year,,,2017-09-12,1800000,EUR,2154942,Seed,1800000,EUR,2154942,Seed,Inveready Technology Investment Group,1
Sunny Valley Networks,https://www.crunchbase.com/organization/sunny-valley-networks,"Cloud Security, Embedded Software, Network Security, Security, Software","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-02-15,day,,,2017-12-15,404000,USD,404000,Seed,404000,USD,404000,Seed,Arché Assets International,1
PlasmaBank,https://www.crunchbase.com/organization/plasma-bank,"Cryptocurrency, Finance, Financial Services, FinTech, Payments, Trading Platform","Central, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2017-09-05,day,,,2017-11-10,650000,USD,650000,Seed,650000,USD,650000,Seed,,
Elemetric,https://www.crunchbase.com/organization/elemetric,"Analytics, Blockchain, Enterprise Software, Machine Learning","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2016-11-01,day,,,2017-07-14,120000,USD,120000,Convertible Note,,,,Seed,"IDEO, Right Side Capital Management, Techstars, Techstars Chicago (Formerly Excelerate Labs)",4
MCFit,https://www.crunchbase.com/organization/mcfit,"Blockchain, Cryptocurrency, Fitness, MMO Games, Online Games","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-07-01,month,,,2017-08-31,100000,USD,100000,Seed,100000,USD,100000,Seed,Fitness Ventures,1
Elevatyr,https://www.crunchbase.com/organization/elevatyr,"Blockchain, Cryptocurrency, FinTech, Mobile Apps","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-08-15,day,,,2017-11-01,125000,USD,125000,Pre-Seed,125000,USD,125000,Seed,,
