Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Safe 365,https://www.crunchbase.com/organization/safe-365,"Apps, Elderly, Family, GPS, Mobile Apps, Security, Software, Web Development","Barcelona, Catalonia, Spain",European Union (EU),2018-01-01,day,,,2018-07-02,615000,EUR,715961,Seed,615000,EUR,715961,Seed,"Caixa Capital Risc, ClubRACC, Mangrove Capital Partners",3
BrandShield,https://www.crunchbase.com/organization/brandshield,"Artificial Intelligence, Business Intelligence, Cyber Security, Intellectual Property, Internet, Machine Learning, Natural Language Processing, SaaS, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2013-01-01,year,,,2017-10-01,,,,Venture - Series Unknown,,,,,"AfterDox, iAngels, Yaron Lemelbaum",3
imVision Technologies,https://www.crunchbase.com/organization/imvision-technologies,"Cyber Security, Information Technology, Security, Telecommunications, Video","Ramat Gan, Tel Aviv, Israel",,2014-01-01,year,,,2017-07-04,,,,Convertible Note,4000000,USD,4000000,Early Stage Venture,"CE Ventures (CEIIF), iVentures Asia Ltd, Pitango Venture Capital",3
SIEMonster,https://www.crunchbase.com/organization/siemonster,"Cyber Security, Information Technology, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2018-10-22,1887000,USD,1887000,Venture - Series Unknown,1887000,USD,1887000,,"Birchmere Ventures, Innovating Capital, James Murphy, Techstars Ventures",4
Tortuga logic,https://www.crunchbase.com/organization/tortuga-logic-inc,"Cyber Security, Information Technology, Security, Semiconductor","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2017-11-16,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Eclipse Ventures, EvoNexus, National Science Foundation, Phystech Ventures",4
TRUSFORT.COM,https://www.crunchbase.com/organization/trusfort,"Cyber Security, Mobile, Network Security, Security","Beijing, Beijing, China",Asia-Pacific (APAC),2015-01-01,year,,,2019-01-17,300000000,CNY,44271947,Series C,300000000,CNY,44271947,Late Stage Venture,"CBC Capital, Redpoint, Redpoint Ventures China, SIG China (SIG Asia Investments), YF Capital (Yunfeng Capital)",6
Yunding Technology,https://www.crunchbase.com/organization/yunding-technology,"Hardware, Security, Smart Home","Beijing, Beijing, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-12-18,600000000,CNY,87018317,Series D,600000000,CNY,87018317,Late Stage Venture,"Baidu Ventures, K2VC, Legend Star, Red Star Macalline, SIG China (SIG Asia Investments)",9
STRAX Intelligence Group,https://www.crunchbase.com/organization/eagleeye-intelligence-llc,"Analytics, Communications Infrastructure, Data Integration, Drone Management, Drones, GovTech, Physical Security, Public Safety, Security","Boca Raton, Florida, United States","Greater Miami Area, East Coast, Southern US",2015-03-12,day,,,2018-07-20,,,,Convertible Note,6000000,USD,6000000,Early Stage Venture,"Responder Ventures, Stonehenge Growth Equity",2
IronCore Labs,https://www.crunchbase.com/organization/ironcore-labs,"SaaS, Security, Software","Boulder, Colorado, United States","Greater Denver Area, Western US",2015-03-09,day,,,2018-06-28,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,"FirstMile Ventures, NEXT Frontier Capital, Right Side Capital Management, Techstars, v1.vc",7
Rivetz,https://www.crunchbase.com/organization/rivetz-inc,"Hardware, Internet, Security","Richmond, Massachusetts, United States","East Coast, New England, Northeastern US",2013-01-01,year,,,2017-12-06,1586624,USD,1586624,Venture - Series Unknown,1586624,USD,1586624,,,
Offchain Labs,https://www.crunchbase.com/organization/offchain-labs,Security,"Princeton, New Jersey, United States","East Coast, Northeastern US",2018-01-01,year,,,2019-04-03,3700000,USD,3700000,Seed,3700000,USD,3700000,Seed,Pantera Capital,1
Apvera,https://www.crunchbase.com/organization/apvera,"Analytics, Machine Learning, Security","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2014-11-01,day,,,2018-07-01,,,,Undisclosed,,,,,"CyLon, muru-D, Nest, RCL Accelerator, Spring SEEDS Capital",9
Nekso,https://www.crunchbase.com/organization/nekso,"Apps, Internet, Security, Transportation","Toronto, Ontario, Canada",Great Lakes,2015-12-15,day,,,2017-09-14,,,,Venture - Series Unknown,,,,,Extreme Venture Partners,1
ChameleonX,https://www.crunchbase.com/organization/chameleonx,"Network Security, Security","Tel Aviv, Tel Aviv, Israel",,2016-01-01,year,,,2018-04-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"Firstime Venture Capital, TheTime",2
Centrify,https://www.crunchbase.com/organization/centrify,"Identity Management, Information Technology, SaaS, Security, Software","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2004-03-19,day,2018-07-10,day,2018-08-15,,,,Secondary Market,42000000,USD,42000000,M&A,"Accel, Index Ventures, Invesco, Mayfield Fund, SharesPost Investment Management",12
Armis Security,https://www.crunchbase.com/organization/armis-security,"Cyber Security, Internet of Things, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-01-01,year,,,2019-04-11,65000000,USD,65000000,Series C,65000000,USD,65000000,Late Stage Venture,"Bain Capital Ventures, Insight Partners, Sequoia Capital, Sequoia Capital Israel, Tenaya Capital",10
Nym Technologies,https://www.crunchbase.com/organization/nym-technologies,"Information Technology, Messaging, Security","Neuchâtel, Neuchatel, Switzerland",,,,,,2019-05-13,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,"Binance Labs, Eden Block Venture Capital, Lemniscap, NEO Global Capital (NGC)",4
Aptonomy,https://www.crunchbase.com/organization/aptonomy,"Artificial Intelligence, Automotive, Drones, Logistics, Parking, Robotics, SaaS, Security, Shipping, Software","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,month,,,2018-12-01,,,,Seed,,,,Seed,"BootstrapLabs, FoundersX Ventures, Kevin Moore, Wharton Alumni Angels, Y Combinator",5
Shoonya,https://www.crunchbase.com/organization/shoonya,"Computer, Information Technology, Internet, Security, Software","Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-12-01,month,,,2018-06-06,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Andrew Lee, Haystack, Pathbreaker Ventures, Root Ventures, Ubiquity Ventures",5
BoxLock,https://www.crunchbase.com/organization/boxlock-inc,"Hardware, Logistics, Security, Software","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2017-07-03,day,,,2018-04-06,750000,USD,750000,Seed,750000,USD,750000,Seed,,
AtYourGate,https://www.crunchbase.com/organization/yourgate,"Delivery, Security, Travel","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2014-01-01,year,,,2018-04-02,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,TRITON FUNDS LLC,1
Carnegie Endowment for International Peace,https://www.crunchbase.com/organization/carnegie-endowment-for-international-peace,"Non Profit, Religion, Security","Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",1910-01-01,year,,,2018-12-08,2000000,USD,2000000,Grant,,,,,William and Flora Hewlett Foundation,1
OtoSense,https://www.crunchbase.com/organization/otosense,"Artificial Intelligence, Automotive, Industrial Automation, Machine Learning, Machinery Manufacturing, Predictive Analytics, Security, Software","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,2018-05-04,day,2017-10-02,,,,Convertible Note,,,,M&A,"Airbus Ventures, GoBeyond, Keiretsu Capital, Pentalabbs, Portfolia",5
Citizen,https://www.crunchbase.com/organization/citizen,"Biometrics, Cyber Security, Enterprise Software, Identity Management, Security","London, England, United Kingdom",European Union (EU),2015-01-01,year,,,2019-01-28,800000,EUR,914376,Seed,800000,EUR,914376,Seed,"Barclays Accelerator, powered by Techstars - London, Metavallon VC, Techstars",3
Kraydel,https://www.crunchbase.com/organization/kraydel,"Android, Elder Care, Hardware, Information Technology, Machine Learning, Security, Software","Belfast, Belfast, United Kingdom",European Union (EU),2016-01-01,year,,,2018-01-16,1200000,GBP,1655709,Seed,1200000,GBP,1655709,Seed,"Clarendon Fund Managers, Hambro Perks Ltd., Pitch@Palace, Public, techstart",5
Aporeto,https://www.crunchbase.com/organization/aporeto,"Cyber Security, Government, Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2019-01-30,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Comcast Ventures, Data Collective DCVC, National Grid Partners (NGP), Norwest Venture Partners, Wing Venture Capital",7
KETS Quantum Security,https://www.crunchbase.com/organization/kets-quantum-security,"Information Technology, Security, Telecommunications","Bristol, Bristol, City of, United Kingdom",European Union (EU),,,,,2018-12-11,2000000,GBP,2498469,Seed,2000000,GBP,2498469,Seed,"Industrial Strategy Challenge Fund, Innovate UK, Quantonation, Seraphim Capital",4
Demisto,https://www.crunchbase.com/organization/demisto,"Cyber Security, Developer Platform, Internet, Security","Cupertino, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-07-01,day,2019-02-19,day,2018-10-10,43000000,USD,43000000,Series C,43000000,USD,43000000,M&A,"Accel, ClearSky, Greylock Partners, Kevin Mahaffey, Slack",9
Zeteo Tech,https://www.crunchbase.com/organization/zeteo-tech,"Information Technology, Security","Philadelphia, Pennsylvania, United States","Greater Philadelphia Area, Great Lakes, Northeastern US",2013-01-01,year,,,2019-04-16,6500000,USD,6500000,Grant,3500000,USD,3500000,,Anzu Partners,1
StrongBlock,https://www.crunchbase.com/organization/strongblock,"Bitcoin, Blockchain, Cyber Security, Information Technology, Mobile Payments, Payments, Security","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-01-01,year,,,2019-03-07,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,"Copernicus Asset Management, Pangea Blockchain Fund",2
Nebulous (Sia & Obelisk),https://www.crunchbase.com/organization/nebulous-llc,"Application Specific Integrated Circuit (ASIC), Blockchain, Cloud Data Services, Cryptocurrency, Enterprise Software, Hardware, Security","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2014-05-29,day,,,2019-07-10,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,"Bain Capital Ventures, Bessemer Venture Partners, Collaborative Fund, Hack VC, SV Angel",12
Keyless,https://www.crunchbase.com/organization/keyless-technologies-ltd,"Cyber Security, Information Technology, Internet, Robotics, Security","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-06-01,month,,,2018-10-15,200000,USD,200000,Angel,200000,USD,200000,Seed,"Fabio Mondini de Focatiis, Loyal.VC, Lánzame Capital SL",3
CYBERNETIQ,https://www.crunchbase.com/organization/cybernetiq,"Consulting, Cyber Security, Information Technology, Infrastructure, Real Time, Security","Ottawa, Ontario, Canada",Great Lakes,2007-01-01,year,,,2019-06-13,250000,USD,250000,Seed,250000,USD,250000,Seed,MaRS Investment Accelerator Fund,1
NETSHIELD,https://www.crunchbase.com/organization/snoopwall,"B2B, Internet of Things, Mobile Apps, Network Security, Security","Nashua, New Hampshire, United States","East Coast, New England, Northeastern US",2013-01-01,year,,,2017-11-08,275000,USD,275000,Debt Financing,462972,USD,462972,,Sand Hill East,1
Cog,https://www.crunchbase.com/organization/cog,"Cyber Security, Enterprise, Enterprise Software, Internet of Things, Mobile, Mobile Devices, National Security, Security, Software","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2014-01-01,year,,,2017-12-12,3500000,USD,3500000,Series A,3500000,USD,3500000,Early Stage Venture,"Grok Ventures, Rampersand",2
Bikeep,https://www.crunchbase.com/organization/bikeep,"Cycling, Infrastructure, Internet of Things, Landscaping, Security, Smart Building","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2013-05-10,day,,,2019-02-05,1155000,EUR,1317703,Seed,1155000,EUR,1317703,Seed,"Kristian Hiiemaa, Madis Müür",2
Red Points,https://www.crunchbase.com/organization/red-points,"Artificial Intelligence, Image Recognition, Intellectual Property, Legal, Machine Learning, Security","Barcelona, Catalonia, Spain",European Union (EU),2011-01-01,year,,,2019-04-02,38000000,USD,38000000,Series C,38000000,USD,38000000,Late Stage Venture,"Eight Roads Ventures, Mangrove Capital Partners, Northzone, Sabadell Venture Capital, Summit Partners",7
ATAR Labs,https://www.crunchbase.com/organization/atar-labs,"Cyber Security, Information Services, Information Technology, Security","London, England, United Kingdom",European Union (EU),2017-09-01,day,,,2017-09-22,2500000,EUR,2987500,Seed,2500000,EUR,2987500,Seed,Diffusion Capital Partners,1
Ataata,https://www.crunchbase.com/organization/ataata,"Cyber Security, Information Technology, Security, Training","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2016-01-01,year,2018-07-10,day,2017-12-19,3000000,USD,3000000,Series A,3000000,USD,3000000,M&A,"NEXT Frontier Capital, SaaS Ventures, TEDCO",3
Promotheum,https://www.crunchbase.com/organization/promotheum,"Blockchain, Information Technology, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",,,,,2018-12-19,12000000,USD,12000000,Seed,12000000,USD,12000000,Seed,Digital Asset Group,1
RunSafe Security,https://www.crunchbase.com/organization/runsafe-security-inc,"Cloud Security, Cyber Security, Fleet Management, Real Time, Security","Mclean, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2015-11-01,day,,,2018-05-16,2400000,USD,2400000,Seed,2400000,USD,2400000,Seed,"Alsop Louie Partners, Center for Innovative Technology, Michael W. Wellman",3
Biowatch,https://www.crunchbase.com/organization/biowatch,"Biometrics, Internet of Things, Mobile Payments, Security, Wearables, Wireless","Lausanne, Vaud, Switzerland",,2015-01-01,year,,,2019-01-01,71429,EUR,81868,Grant,1200000,CHF,1192311,Seed,"EASME - EU Executive Agency for SMEs, MassChallenge, Polytech Ventures, SICPA, Venture Kick",10
Cypheme,https://www.crunchbase.com/organization/cypheme,"B2B, Cloud Data Services, Machine Learning, Security","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-03-04,day,,,2018-05-01,71429,EUR,85651,Grant,1200000,EUR,1306351,Seed,"EASME - EU Executive Agency for SMEs, Femmes Business Angels, INSEAD Business Angels Alumni France, Microsoft Accelerator Paris, Paris Business Angels",8
Loqr,https://www.crunchbase.com/organization/loqr,"Enterprise Software, Identity Management, Mobile, Security","Braga, Braga, Portugal",European Union (EU),2015-08-25,day,,,2018-03-29,1140000,EUR,1402476,Seed,1140000,EUR,1402476,Seed,"Big Start Ventures, EDP, Momentum London, REDangels, Startup Braga",6
HelloVerify,https://www.crunchbase.com/organization/helloverify,"Fraud Detection, Information Services, Security","Noida, Uttar Pradesh, India",Asia-Pacific (APAC),2012-01-01,year,,,2019-03-12,,,,Series A,,,,Early Stage Venture,"Data Collective DCVC, Lead Angels Network, VentureSouq, Y Combinator",4
Tigera,https://www.crunchbase.com/organization/tigera,"Cloud Security, Compliance, Cyber Security, Enterprise Software, Network Security, Open Source, SaaS, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,year,,,2018-12-12,30000000,USD,30000000,Series B,30000000,USD,30000000,Early Stage Venture,"Insight Partners, Madrona Venture Group, New Enterprise Associates, Secure Octane, Wing Venture Capital",6
Namogoo,https://www.crunchbase.com/organization/namogoo,"Big Data, E-Commerce, Network Security, Security","Ra'anana, HaMerkaz, Israel",,2014-01-01,year,,,2018-05-01,15000000,USD,15000000,Series B,15000000,USD,15000000,Early Stage Venture,"Blumberg Capital, GreatPoint Ventures, Hanaco Venture Capital, Synapse Partners, Tectonic Capital",7
PolyPort,https://www.crunchbase.com/organization/polyport-2c90,"Information Technology, Security, Software","Denver, Colorado, United States","Greater Denver Area, Western US",2016-06-01,day,,,2018-05-01,1200000,USD,1200000,Pre-Seed,1200000,USD,1200000,Seed,"Seraph Group, Texas Halo Fund",2
Visual Threat,https://www.crunchbase.com/organization/visual-threat,"Cyber Security, Network Security, Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-09-01,month,,,2018-06-29,5000000,USD,5000000,Series A,5000000,USD,5000000,Early Stage Venture,"Baidu, InnoSpring Seed Fund, TSVC",3
YesWeHack,https://www.crunchbase.com/organization/yeswehack,"Cyber Security, Information Technology, Security","Paris, Ile-de-France, France",European Union (EU),2013-01-01,year,,,2019-02-15,4000000,EUR,4518599,Venture - Series Unknown,4000000,EUR,4518599,,Open CNP,1
Cobalt,https://www.crunchbase.com/organization/cobalt-2,"Cloud Computing, Enterprise Software, Information Technology, Mobile, SaaS, Security","Montréal, Quebec, Canada",,2008-02-05,day,,,2019-04-04,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"Anges Quebec, Anges Québec Capital, Unknown Investor",3
Biosite Systems,https://www.crunchbase.com/organization/biosite-systems,"Biometrics, Business Intelligence, Computer, Information Technology, Security, Software","Solihull, Solihull, United Kingdom",European Union (EU),2010-01-01,year,,,2018-03-07,,,,Venture - Series Unknown,,,,,"Future Fifty, Mobeus Equity Partners",2
EasyEquities,https://www.crunchbase.com/organization/easyequities,"Financial Services, Security","Gauteng, NA - South Africa, South Africa",,2014-01-01,year,,,2017-08-14,100000000,ZAR,7512688,Private Equity,100000000,ZAR,7512688,Private Equity,Sanlam Private Equity,1
ArtLifting,https://www.crunchbase.com/organization/artlifting,"Art, Public Safety, Security","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2013-12-01,day,,,2018-03-29,,,,Seed,,,,Seed,"Blake Mycoskie, Eric Ries, Joanne Wilson, MassChallenge, Tumml",8
Boldend,https://www.crunchbase.com/organization/boldend,"SaaS, Security","Carlsbad, California, United States","Greater San Diego Area, West Coast, Western US",2017-07-04,day,,,2018-06-29,6000000,USD,6000000,Venture - Series Unknown,6000000,USD,6000000,,,
Building Intelligence Inc.,https://www.crunchbase.com/organization/BuildingIntelligence,"Physical Security, Risk Management, SaaS, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2006-08-06,day,,,2018-04-01,4100000,USD,4100000,Series A,4100000,USD,4100000,Early Stage Venture,Founders Equity,1
Tu Identidad,https://www.crunchbase.com/organization/tu-identidad,"Cyber Security, Privacy, Security","Santa Fe, Distrito Federal, Mexico",,,,,,2019-05-07,600000,USD,600000,Venture - Series Unknown,600000,USD,600000,,"Dark Horse Ventures, Finnovista, Startupbootcamp",3
Sharin,https://www.crunchbase.com/organization/sharin,Security,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",,,,,2019-04-05,10500000,SEK,1128753,Venture - Series Unknown,10500000,SEK,1128753,,Inventure,1
MessageControl,https://www.crunchbase.com/organization/mailcontrol,"Cyber Security, Email, Internet, Messaging, Security","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2015-01-01,year,,,2018-01-20,3200000,USD,3200000,Seed,3200000,USD,3200000,Seed,Guild Capital,1
Orocobre,https://www.crunchbase.com/organization/orocobre,"Chemical, Chemical Engineering, Mineral, Security","Brisbane, Queensland, Australia","Asia-Pacific (APAC), Australasia",,,2010-06-18,day,2018-01-16,292000000,AUD,232734228,Post-IPO Equity,292000000,AUD,232734228,IPO,Toyota Tsusho,1
MultiVu Technologies,https://www.crunchbase.com/organization/multivu-technologies,"Health Care, Information Technology, Manufacturing, Mobile, Security","Tel Aviv, Tel Aviv, Israel",,,,,,2019-05-16,7000000,USD,7000000,Seed,7000000,USD,7000000,Seed,"CARDUMEN CAPITAL, Junson Capital, OurCrowd",3
TIG,https://www.crunchbase.com/organization/tig,"Cyber Security, Information Technology, Internet, Security, Software","Watford, Hertford, United Kingdom",European Union (EU),1999-01-01,year,,,2019-01-03,7580000,USD,7580000,Venture - Series Unknown,7580000,USD,7580000,,Business Growth Fund,1
SEON - Fraud Prevention,https://www.crunchbase.com/organization/seon-security,"Computer, E-Commerce, Fraud Detection, Identity Management, Information Technology, Network Security, Security","Budapest, Budapest, Hungary",European Union (EU),2017-01-01,month,,,2018-02-15,500000,EUR,625145,Venture - Series Unknown,500000,EUR,625145,,"Fiedler Capital, PortfoLion",2
Soteria,https://www.crunchbase.com/organization/soteria,"Consulting, Security","Charleston, South Carolina, United States","East Coast, Southern US",2014-08-01,day,,,2018-04-13,2475300,USD,2475300,Venture - Series Unknown,2475300,USD,2475300,,,
MetaCert,https://www.crunchbase.com/organization/metacert,"Internet, Mobile, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2011-03-01,day,,,2018-07-01,150000,USD,150000,Seed,150000,USD,150000,Seed,"ARK FUND, Moneta Ventures, Monta Vista Capital, Richard Titus, Shaked Ventures",6
Sharebox,https://www.crunchbase.com/organization/sharebox-bfb9,"Apps, Data Integration, Electronic Design Automation (EDA), Information Technology, Security, Self-Storage, Sharing Economy","Arendal, Aust-Agder, Norway","Nordic Countries, Scandinavia",2016-01-10,day,,,2019-04-16,8400000,NOK,989155,Equity Crowdfunding,8400000,NOK,989155,,Johannes Berggren,1
Wivity Inc.,https://www.crunchbase.com/organization/wivity-inc,"Cyber Security, Internet of Things, Power Grid, Security, Solar","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-11-19,day,,,2019-02-26,500000,USD,500000,Convertible Note,,,,,"500 Startups, Al Hamra Group, LaunchCapital",3
LifeRaft,https://www.crunchbase.com/organization/liferaft,"Information Technology, Open Source, Security","Halifax, Nova Scotia, Canada",,2014-01-01,year,,,2017-10-05,1450000,USD,1450000,Venture - Series Unknown,1450000,USD,1450000,,Mike Durland,1
SnowShoe Stamp,https://www.crunchbase.com/organization/snowshoe,"Mobile, Security, Toys","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2010-04-01,day,,,2018-04-26,306286,USD,306286,Seed,306286,USD,306286,Seed,"Collaborative Fund, Lowercase Capital, Ludlow Ventures, Right Side Capital Management, Techstars",13
Qingteng Cloud Security,https://www.crunchbase.com/organization/qingteng-cloud-security,"Cloud Infrastructure, Cloud Management, Information Technology, SaaS, Security, Software","Beijing, Beijing, China",Asia-Pacific (APAC),2014-08-01,month,,,2018-02-27,32000000,USD,32000000,Series B,32000000,USD,32000000,Early Stage Venture,"CBC Capital, Redpoint, Sequoia Capital China, ZhenFund",4
BuddyGuard,https://www.crunchbase.com/organization/buddyguard,"Cyber Security, Home Renovation, Security","Berlin, Berlin, Germany",European Union (EU),2014-01-01,year,,,2017-10-17,3400000,EUR,4001968,Venture - Series Unknown,3400000,EUR,4001968,,"BACHMANN, Microsoft Accelerator Berlin",2
BIRD Aerosystems,https://www.crunchbase.com/organization/bird-aerosystems,"Aerospace, Security","Herzliya, Tel Aviv, Israel",,2001-01-01,year,,,2018-07-11,40000000,USD,40000000,Private Equity,40000000,USD,40000000,Private Equity,First Israel Mezzanine Investors Ltd,1
Yogosha,https://www.crunchbase.com/organization/yogosha,"Computer, Internet, Security","Boulogne-billancourt, Ile-de-France, France",European Union (EU),2015-12-11,day,,,2017-09-11,1200000,EUR,1434960,Seed,1200000,EUR,1434960,Seed,"Axeleo, Starquest Capital, Wilco, ZTP - Ze 12th Player",4
ICARE Technologies,https://www.crunchbase.com/organization/icare-technologies-2,"Banking, Security, Wireless","Ajaccio, Corse, France",European Union (EU),2016-04-16,day,,,2017-07-18,2500000,EUR,2886922,Seed,2500000,EUR,2886922,Seed,ACG Management,1
17doubao.com,https://www.crunchbase.com/organization/bean-bag-network,"Enterprise, Information Technology, Insurance, Internet, Security","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2019-03-15,95000000,CNY,14150592,Series C,95000000,CNY,14150592,Late Stage Venture,"Bojiang Capital, Capital Wings",2
RazorSecure,https://www.crunchbase.com/organization/razorsecure,"Cyber Security, Information Technology, Network Security, Real Time, Security, Software","Basingstoke, Hampshire, United Kingdom",European Union (EU),2014-12-31,day,,,2017-12-07,,,,Seed,,,,Seed,"Breed Reply, NCSC Cyber Accelerator, The FSE Group",3
jenID Solutions,https://www.crunchbase.com/organization/jenid-solutions,"Compliance, FinTech, Identity Management, Information Technology, Internet, Security, Software","Jena, Thuringen, Germany",European Union (EU),2014-05-14,day,,,2018-02-27,1025000,EUR,1253186,Series A,1025000,EUR,1253186,Early Stage Venture,bm-t beteiligungsmanagement thüringen,1
Elistair,https://www.crunchbase.com/organization/elistair,"Drones, Law Enforcement, Public Safety, Robotics, Security","Champagne-au-mont-d'or, Rhone-Alpes, France",European Union (EU),2014-10-17,day,,,2018-01-15,2000000,EUR,2453358,Series A,2000000,EUR,2453358,Early Stage Venture,"EASME - EU Executive Agency for SMEs, Starquest Capital",2
Light Theto,https://www.crunchbase.com/organization/light-theto-beijing-science-and-technology-development-co,"Autonomous Vehicles, Information Technology, Intelligent Systems, Security","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2019-01-02,100000000,CNY,14572798,Series B,100000000,CNY,14572798,Early Stage Venture,"Baidu Ventures, Cathay Capital, Lenovo Capital and Incubator Group (LCIG), Shunwei Capital, ZhenFund",7
SeriesX,https://www.crunchbase.com/organization/seriesx,"Internet, Security, Service Industry","Austin, Texas, United States",Southern US,2017-02-07,day,,,2018-06-07,1999650,USD,1999650,Seed,1999650,USD,1999650,Seed,"11-11 Ventures, Array Ventures, Capital Factory, Next Coast Ventures, Shasta Ventures",9
Continuum Security SL,https://www.crunchbase.com/organization/continuum-security-sl,"Cyber Security, Enterprise Software, Information Technology, Security, Software","Huesca, Aragon, Spain",European Union (EU),2015-07-26,day,,,2017-11-30,1500000,EUR,1784702,Venture - Series Unknown,1500000,EUR,1784702,,"JME Ventures, Sonae IM, Swanlaab Venture Factory",3
SecureLogix,https://www.crunchbase.com/organization/securelogix,"Analytics, Network Security, Security","San Antonio, Texas, United States",Southern US,1998-01-01,year,,,2018-09-17,1900000,USD,1900000,Grant,4200000,USD,4200000,Late Stage Venture,"First Capital Group, Symantec",2
RedCrow,https://www.crunchbase.com/organization/red-crow,"Analytics, Big Data, Data Mining, Security","Ramallah, West Bank, Palestinian Territory, Occupied",,2014-08-08,day,,,2018-04-18,,,,Venture - Series Unknown,,,,,"FastForward, Ibtikar Fund, PeaceTech Accelerator, UNICEF Innovation Fund",4
"Overnest, Inc.",https://www.crunchbase.com/organization/overnest-inc,"Blockchain, Cloud Security, Enterprise Applications, Enterprise Software, Internet, Privacy, Security","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-03-25,day,,,2018-02-01,,,,Undisclosed,,,,,"DHVC, Fusion Fund, Mandra Capital, SVS Ventures, Wei Guo",5
ESET,https://www.crunchbase.com/organization/eset,"Security, Software","Bratislava, Bratislava, Slovakia (Slovak Republic)",European Union (EU),1987-01-01,year,,,2017-11-09,,,,Private Equity,,,,Private Equity,Convergence Partners,1
Irisity AB (publ),https://www.crunchbase.com/organization/mindmancer,"Artificial Intelligence, Physical Security, Security","Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",2006-01-01,year,2016-01-18,day,2018-11-01,3000000,USD,3000000,Series B,3000000,USD,3000000,IPO,"Chalmers Ventures AB, JCE Group, Nordnet Bank AB, Start Invest, Sätila Holding",7
"Valqari, LLC",https://www.crunchbase.com/organization/valqari-llc,"Delivery, Security, Transportation","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2017-01-01,year,,,2019-03-01,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,,
