Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Sweepatic,https://www.crunchbase.com/organization/sweepatic,"Analytics, Artificial Intelligence, Asset Management, Cyber Security","Leuven, Vlaams-Brabant, Belgium",European Union (EU),2016-11-01,month,,,2019-06-28,1000000,EUR,1137915,Series A,1000000,EUR,1137915,Early Stage Venture,"CyLon, eCAPITAL entrepreneurial Partners AG",2
Quantexa,https://www.crunchbase.com/organization/quantexa,"Analytics, Artificial Intelligence, Big Data, Compliance, Financial Services, FinTech","London, England, United Kingdom",European Union (EU),2016-03-06,day,,,2019-03-27,,,,Venture - Series Unknown,,,,,"Accenture, Albion Capital Group, Dawn Capital, Future Fifty, HSBC",5
TrueFort,https://www.crunchbase.com/organization/truefort,"Analytics, Network Security","Weehawken, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2015-01-01,year,,,2019-06-20,13700000,USD,13700000,Series A,13700000,USD,13700000,Early Stage Venture,"Emerald Development Managers, Evolution Equity Partners, Great Road Holdings, Lytical Ventures",4
Warung Pintar,https://www.crunchbase.com/organization/warung-pintar,"Commercial, Communities, Information Technology, Retail, Retail Technology, Security, Software","Jakarta, Jakarta Raya, Indonesia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-10-01,month,,,2019-01-21,27500000,USD,27500000,Series B,27500000,USD,27500000,Early Stage Venture,"Digital Garage, East Ventures, EV Growth, Insignia Ventures Partners, Vertex Ventures",13
RedSeal,https://www.crunchbase.com/organization/redseal-systems,"Analytics, Computer, Cyber Security, Mobile, Security","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2004-01-01,year,2019-04-10,day,2019-04-10,60000000,USD,60000000,Private Equity,60000000,USD,60000000,M&A,"G-Bar Ventures, Icon Ventures, JAFCO Japan, Sutter Hill Ventures, Venrock",14
Pico,https://www.crunchbase.com/organization/try-pico,"CRM, Digital Media, Identity Management, Journalism, Marketing, Mobile Payments, Payments","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-05-06,day,,,2019-05-29,4500000,USD,4500000,Seed,4500000,USD,4500000,Seed,"Axel Springer Digital Ventures, Bloomberg Beta, Precursor Ventures, Stripe, Village Global",5
ProtonMail,https://www.crunchbase.com/organization/protonmail,"Cyber Security, Email, Messaging, Security","Geneva, Geneve, Switzerland",,2013-08-10,day,,,2019-03-08,2000000,EUR,2246925,Grant,2000000,USD,2000000,Seed,"CRV, European Commission, FONGIT, MassChallenge, MIT Venture Mentoring Service (MIT VMS)",5
Lavelle Networks,https://www.crunchbase.com/organization/lavelle-networks,"Cloud Computing, Enterprise Software, Network Hardware, Network Security, SaaS","Bengaluru, Karnataka, India",Asia-Pacific (APAC),2015-03-01,month,,,2019-03-01,2087000,USD,2087000,Series A,2087000,USD,2087000,Early Stage Venture,"ASM Technologies Limited, Ideaspring Capital, Microsoft Accelerator Bangalore, ShoreTel, YourNest Venture Capital",6
LogRocket,https://www.crunchbase.com/organization/logrocket,"Information Services, Information Technology, Network Security, Software, UX Design, Video","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2016-01-01,year,,,2019-03-21,11000000,USD,11000000,Series A,11000000,USD,11000000,Early Stage Venture,"Battery Ventures, Kevin Mahaffey, Matrix Partners, Nitesh Banta",4
vArmour,https://www.crunchbase.com/organization/varmour-networks,"Mobile, Network Security, Security, Software","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2011-01-01,year,,,2019-02-06,44000000,USD,44000000,Series E,44000000,USD,44000000,Late Stage Venture,"Citi Ventures, DNX Ventures, Highland Capital Partners, Menlo Ventures, Telstra Ventures",11
Flo Technologies,https://www.crunchbase.com/organization/flo-technologies,"Hardware, Internet of Things, Security, Smart Building, Smart Home, Software, Water","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2015-04-01,month,,,2019-01-03,28000000,USD,28000000,Series B,28000000,USD,28000000,Early Stage Venture,"Anthemis Group, Crosslink Capital, MetaProp NYC, Plug and Play, USAA",7
ThunderCore,https://www.crunchbase.com/organization/thunder-token,"Blockchain, Cryptocurrency, Software","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-01-01,year,,,2019-02-27,50000000,USD,50000000,Series A,50000000,USD,50000000,Early Stage Venture,"Electric Capital, JLAB | JD capital, MetaStable Capital, Pantera Capital, ZhenFund",20
Castle,https://www.crunchbase.com/organization/castle-2,"Cyber Security, Fraud Detection, Internet, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-11-01,day,,,2019-02-08,9200000,USD,9200000,Series A,9200000,USD,9200000,Early Stage Venture,"First Round Capital, FundersClub, Index Ventures, Liquid 2 Ventures, Y Combinator",29
Bitrefill,https://www.crunchbase.com/organization/bitrefill,"Bitcoin, Consumer Goods, Cryptocurrency, Gift Card, Telecommunications","Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",2014-01-01,year,,,2019-06-13,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"BnkToTheFuture, Boost VC, Charlie Lee, Coin Ninja, Fulgur Ventures",5
Evident,https://www.crunchbase.com/organization/evident-id,"Cyber Security, Identity Management, Internet, Security, Software","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2016-01-15,day,,,2019-05-09,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Aspect Ventures, Blue Cloud Ventures, Lane Bess, New Enterprise Associates, Tom Noonan",6
Liveoak Technologies,https://www.crunchbase.com/organization/liveoak-technologies,"Banking, Collaboration, Digital Signage, Financial Services, Identity Management, Insurance, Real Time, Retirement, Wealth Management","Austin, Texas, United States",Southern US,2014-08-01,day,,,2019-06-04,8000000,USD,8000000,Series A,8000000,USD,8000000,Early Stage Venture,"Prudential Financial, Right Side Capital Management, S3 Ventures, Techstars, Techstars Ventures",16
Cylus,https://www.crunchbase.com/organization/cylus,"Cyber Security, Railroad, Transportation","Tel Aviv, Tel Aviv, Israel",,2017-01-01,year,,,2019-06-06,12000000,USD,12000000,Series A,12000000,USD,12000000,Early Stage Venture,"Cyient, Magma Venture Partners, SBI Group, Vertex Ventures, Vertex Ventures Israel",7
Liongard,https://www.crunchbase.com/organization/liongard,"Asset Management, Cloud Management, Cloud Security, Cyber Security, IT Infrastructure, IT Management, Network Security","Houston, Texas, United States","Greater Houston Area, Southern US",2015-08-01,month,,,2019-05-31,4500000,USD,4500000,Series A,4500000,USD,4500000,Early Stage Venture,"Gestalt Theory Venture Partners, Richard Yoo, TDF Ventures, ‎Integr8d Capital",4
VDOO,https://www.crunchbase.com/organization/vdoo,"Artificial Intelligence, Information Technology, Internet of Things, Network Security","Tel Aviv-yafo, Tel Aviv, Israel",,2017-01-01,year,,,2019-04-24,32000000,USD,32000000,Series B,32000000,USD,32000000,Early Stage Venture,"83North, Dell Technologies Capital, GGV Capital, MS&AD Ventures, NTT DoCoMo",10
Armorblox,https://www.crunchbase.com/organization/armorblox,"Cyber Security, Information Technology, Internet, Software","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-07-01,month,,,2019-02-20,16500000,USD,16500000,Series A,16500000,USD,16500000,Early Stage Venture,"General Catalyst, John Thompson, Mango Capital, Point72 Ventures, Ronald Conway",9
CloudSEK,https://www.crunchbase.com/organization/cloudsek,"Artificial Intelligence, Information Technology, Machine Learning, SaaS, Security","Bengaluru, Karnataka, India",Asia-Pacific (APAC),2015-01-01,year,,,2019-02-26,490000,USD,490000,Venture - Series Unknown,490000,USD,490000,,"Exfinity Venture Partners, StartupXseed Ventures",2
Tala Security,https://www.crunchbase.com/organization/tala-security,"Cyber Security, Information Technology, Security","Fremont, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-07-03,day,,,2019-06-07,9000000,USD,9000000,Series A,9000000,USD,9000000,Early Stage Venture,"Firebolt Ventures, Jackson Square Ventures, Pinnacle Ventures, Ron Gula, TechOperators",7
Abra,https://www.crunchbase.com/organization/abra,"Bitcoin, Financial Services, Peer to Peer, Transaction Processing","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2019-04-01,,,,Series B,,,,Early Stage Venture,"Blockchain Capital, First Round Capital, Jungle Ventures, Kenetic, Lerer Hippeau",24
NS8,https://www.crunchbase.com/organization/ns8-inc,"Big Data, Cyber Security, E-Commerce, Fraud Detection, Machine Learning, Security","Las Vegas, Nevada, United States",Western US,2016-08-18,day,,,2019-03-21,26000000,USD,26000000,Series A,26000000,USD,26000000,Early Stage Venture,"Arbor Ventures, Bloomberg Beta, Edison Partners, NextGen Venture Partners, TDF Ventures",12
Respond Software,https://www.crunchbase.com/organization/respond-software,"Cyber Security, Enterprise, Information Technology, Security, Software","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-04-01,month,,,2019-05-14,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"ClearSky, CRV, Foundation Capital",3
Hireology,https://www.crunchbase.com/organization/hireology,"Human Resources, Identity Management, Recruiting, SaaS, Software","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2010-07-01,day,,,2019-04-15,27000000,USD,27000000,Series D,27000000,USD,27000000,Late Stage Venture,"Bain Capital Ventures, Baird Capital, Blue Cloud Ventures, Lightbank, Silicon Valley Bank",6
BEAM,https://www.crunchbase.com/organization/beam-0b5a,"Blockchain, Cryptocurrency, Privacy","Tel Aviv, Tel Aviv, Israel",,2018-03-01,day,,,2019-02-18,25000000,USD,25000000,Corporate Round,25000000,USD,25000000,,Recruit Strategic Partners,1
Symbiont,https://www.crunchbase.com/organization/symbiont,"Blockchain, Financial Services, FinTech","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2013-01-01,year,,,2019-01-23,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Citi Ventures, Galaxy Digital LP, Hundsun Technologies, Medici Ventures, Wicklow Capital",13
Heliocor,https://www.crunchbase.com/organization/heliocor,"Apps, Artificial Intelligence, Blockchain, Cyber Security, Fraud Detection, Identity Management, Information Technology, Internet, Machine Learning, Software","London, England, United Kingdom",European Union (EU),2014-08-30,day,,,2019-03-07,2500000,USD,2500000,Series A,2500000,USD,2500000,Early Stage Venture,,
REBEL,https://www.crunchbase.com/organization/rebel-e614,"Blockchain, Consumer Lending, Credit, FinTech, Personal Finance","São Paulo, Sao Paulo, Brazil",,2017-03-16,day,,,2019-04-01,100000,USD,100000,Non-equity Assistance,20000000,BRL,5240113,Early Stage Venture,"Adam Jiwan, Al Goldstein, Amazon Web Services, Google Launchpad Accelerator, Monashees",7
GO1,https://www.crunchbase.com/organization/go1,"Business Development, Compliance, Corporate Training, CRM, E-Learning, Education, Software, Training","Brisbane, Queensland, Australia","Asia-Pacific (APAC), Australasia",2015-01-01,year,,,2019-03-18,30000000,USD,30000000,Series B,30000000,USD,30000000,Early Stage Venture,"Blue Sky Private Equity, FundersClub, M12, SEEK Ltd., Y Combinator",16
Tokeny,https://www.crunchbase.com/organization/tokeny,"Asset Management, Blockchain, Financial Services, FinTech, Funding Platform","Luxembourg, Luxembourg, Luxembourg",European Union (EU),2017-01-01,year,,,2019-07-01,5000000,EUR,5643748,Corporate Round,5000000,EUR,5643748,,Euronext,1
Red Canary,https://www.crunchbase.com/organization/red-canary,"Cyber Security, Network Security, SaaS, Security","Denver, Colorado, United States","Greater Denver Area, Western US",2014-04-04,day,,,2019-04-30,34000000,USD,34000000,Venture - Series Unknown,34000000,USD,34000000,,"Access Venture Partners, Legion Capital, Noro-Moseley Partners, Service Provider Capital, Summit Partners",5
Tagomi Systems,https://www.crunchbase.com/organization/tagomi-systems,"Bitcoin, Blockchain, Cryptocurrency","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2019-03-04,12000000,USD,12000000,Venture - Series Unknown,12000000,USD,12000000,,"CoVenture, Founders Fund, Jaws Ventures, Multicoin Capital, Pantera Capital",18
Mocana,https://www.crunchbase.com/organization/mocana,"Cyber Security, Enterprise Software, Information Technology, Manufacturing, Mobile, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2004-01-01,year,,,2019-03-04,15000000,USD,15000000,Series G,15000000,USD,15000000,Late Stage Venture,"GE Ventures, Intel Capital, Shasta Ventures, SV Angel, Symantec",11
Obsidian Security,https://www.crunchbase.com/organization/obsidian-security,"Computer, Cyber Security, Network Security","Newport Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2019-02-27,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Greylock Partners, GV, Wing Venture Capital",3
ShiftLeft,https://www.crunchbase.com/organization/shiftleft,"Information Services, Information Technology, Security","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2019-02-12,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Bain Capital Ventures, Florian Leibert, Mayfield Fund, SineWave Ventures, Thomvest Ventures",5
Airtm,https://www.crunchbase.com/organization/airtm,"Banking, Blockchain, Internet, Mobile, Payments, Transaction Processing","Mexico City, Distrito Federal, Mexico",,2015-06-06,day,,,2019-02-20,,,,Venture - Series Unknown,,,,,"BnkToTheFuture, Coinbase Ventures, Elevar Equity, International Finance Corporation, Tiny VC",10
Cymulate,https://www.crunchbase.com/organization/cymulate,"Computer, Cyber Security, Information Services, Information Technology","Rishon Le Zion, HaMerkaz, Israel",,2016-06-01,month,,,2019-03-13,7500000,USD,7500000,Series A,7500000,USD,7500000,Early Stage Venture,"Dell Technologies Capital, Eyal Gruner, Susquehanna Growth Equity, Vertex Ventures, Vertex Ventures Israel",5
Kangaroo,https://www.crunchbase.com/organization/aura-6543,"Consumer Electronics, Mobile, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-02-19,day,,,2019-04-17,10260000,USD,10260000,Series A,10260000,USD,10260000,Early Stage Venture,"Asher Delug, AsherMaximus, Benjamin Boyer, Greycroft, Lerer Hippeau",6
Bitfinex,https://www.crunchbase.com/organization/bitfinex,"Bitcoin, Cryptocurrency, Ethereum, Financial Exchanges, FinTech, Software, Trading Platform","Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),2012-01-01,year,,,2019-05-13,1000000000,USD,1000000000,Initial Coin Offering,1000000000,USD,1000000000,,,
Polyrize,https://www.crunchbase.com/organization/polyrize,"Cyber Security, Security","Tel Aviv, Tel Aviv, Israel",,2018-01-01,year,,,2019-07-02,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,"Glilot Capital Partners, Saban Ventures",2
Medigate,https://www.crunchbase.com/organization/medigate-eae8,"Cyber Security, Health Care, Health Diagnostics, Network Security, Software","Tel Aviv, Tel Aviv, Israel",,2017-09-01,day,,,2019-01-29,15000000,USD,15000000,Series A,15000000,USD,15000000,Early Stage Venture,"Blumberg Capital, U.S. Venture Partners (USVP), YL Ventures",3
Tookitaki,https://www.crunchbase.com/organization/tookitaki,"Artificial Intelligence, Compliance, Finance, FinTech, Machine Learning, Predictive Analytics","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2014-11-30,day,,,2019-03-17,7500000,USD,7500000,Series A,7500000,USD,7500000,Early Stage Venture,"Blume Ventures, Illuminate Financial, India Internet Fund, Jungle Ventures, Rebright Partners",16
"SpyCloud, Inc.",https://www.crunchbase.com/organization/spycloud-inc,"Cyber Security, Network Security, Security","Austin, Texas, United States",Southern US,2016-08-01,month,,,2019-02-27,21000000,USD,21000000,Series B,21000000,USD,21000000,Early Stage Venture,"Altos Ventures, M12, March Capital Partners, Silverton Partners",4
Huntress Labs,https://www.crunchbase.com/organization/huntress-labs,"Cyber Security, Information Technology","Baltimore, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2015-09-01,day,,,2019-01-10,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"Blu Venture Investors, Broad Street Angels, Gula Tech Adventures, Highland Capital Partners, SaaS Ventures",6
CipherTrace,https://www.crunchbase.com/organization/ciphertrace-inc,"Analytics, Big Data, Bitcoin, Cyber Security, FinTech, Virtual Currency","Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-05-30,day,,,2019-02-19,14978997,USD,14978997,Venture - Series Unknown,14978997,USD,14978997,,"Aspect Ventures, Galaxy Digital LP, NeoTribe Ventures, WestWave Capital",4
Perimeter 81,https://www.crunchbase.com/organization/perimeter-81,"Cloud Security, Cyber Security, Network Security, SaaS","Tel Aviv, Tel Aviv, Israel",,2018-01-01,month,,,2019-03-26,5000000,USD,5000000,Series A,5000000,USD,5000000,Early Stage Venture,"JAL Ventures, Spring Ventures",2
Next Big Thing AG,https://www.crunchbase.com/organization/next-big-thing-ag,"Artificial Intelligence, Blockchain, Hardware, Information Technology, Innovation Management, Internet of Things, Software","Berlin, Berlin, Germany",European Union (EU),2016-07-06,day,,,2019-04-09,12000000,EUR,13518765,Series A,12000000,EUR,13518765,Early Stage Venture,"Block.one, FinLab, HDI Global SE, Talanx ag",4
Blaize,https://www.crunchbase.com/organization/blaize,"Content Delivery Network, Digital Media, E-Commerce, Identity Management, Publishing, SaaS, Software","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2019-07-03,2500000,GBP,3145674,Seed,2500000,GBP,3145674,Seed,Nauta Capital,1
DroneShield,https://www.crunchbase.com/organization/droneshield,"Drones, Enterprise Software, Robotics, Security","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2013-04-28,day,2016-06-22,day,2019-06-17,650000,AUD,445365,Debt Financing,1300000,AUD,921842,IPO,,
Numerai,https://www.crunchbase.com/organization/numerai,"Blockchain, Financial Services, Hedge Funds, Machine Learning","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-10-05,day,,,2019-03-21,11000000,USD,11000000,Undisclosed,11000000,USD,11000000,,"First Round Capital, Naval Ravikant, Paradigm, Playfair Capital, Union Square Ventures",12
Cyber Observer,https://www.crunchbase.com/organization/cyberobserver,"Analytics, Cyber Security, Security","Caesarea, Hefa, Israel",,2012-03-07,day,,,2019-06-11,8000000,USD,8000000,Series B,8000000,USD,8000000,Early Stage Venture,"Merlin International, SixThirty CYBER, Swarth Group, Talis Capital",4
Identiq,https://www.crunchbase.com/organization/identiq,"FinTech, Fraud Detection, Identity Management, Payments, Privacy","Tel Aviv, Tel Aviv, Israel",,2018-09-01,month,,,2019-05-28,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,"Entrée Capital, Oryzn Capital, Slow Ventures, Vertex Ventures Israel",4
ADT Security,https://www.crunchbase.com/organization/adt-security,"Consumer Electronics, Cyber Security, Security, Smart Home","Boca Raton, Florida, United States","Greater Miami Area, East Coast, Southern US",1974-01-01,year,2018-01-18,day,2019-06-05,4000000,USD,4000000,Grant,,,,M&A,,
TTTech,https://www.crunchbase.com/organization/tttech,"Computer, Electronics, Network Security, Software","Vienna, Wien, Austria",European Union (EU),1998-01-01,year,,,2019-03-07,20000000,EUR,22396516,Venture - Series Unknown,20000000,EUR,22396516,,"Audi, Co-Investor, General Electric (GE), Infineon Technologies, Samsung Electronics",5
Ordr,https://www.crunchbase.com/organization/ordr-aec7,"Cyber Security, Network Security","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-01-01,year,,,2019-02-26,16500000,USD,16500000,Series A,16500000,USD,16500000,Early Stage Venture,"TenEleven Ventures, Unusual Ventures, Wing Venture Capital",3
Bishop Fox,https://www.crunchbase.com/organization/bishop-fox,"Consulting, Cyber Security, Enterprise Software, Information Services, Management Consulting, Network Security, Professional Services, Software Engineering","Phoenix, Arizona, United States","Greater Phoenix Area, Western US",2005-01-01,year,,,2019-02-26,25000000,USD,25000000,Series A,25000000,USD,25000000,Early Stage Venture,ForgePoint Capital,1
GAN Integrity,https://www.crunchbase.com/organization/gan-integrity-inc,"Compliance, SaaS","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-01-01,year,,,2019-01-09,15000000,USD,15000000,Series B,15000000,USD,15000000,Early Stage Venture,"Chicago Ventures, Cultivation Capital, Edison Partners, FINTOP Capital, MissionOG",7
Tempered Networks,https://www.crunchbase.com/organization/tempered-networks,"Communications Infrastructure, Network Security, Security","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2012-01-01,year,,,2019-05-08,17000000,USD,17000000,Venture - Series Unknown,17000000,USD,17000000,,"Fluid Capital Group, Ignition Partners, Rally Capital Services, Ridge Ventures (Formerly known as IDG Ventures USA), The Perkins Fund",5
TypingDNA,https://www.crunchbase.com/organization/typingdna,"Artificial Intelligence, Biometrics, Cyber Security, Developer APIs, FinTech, Fraud Detection, Identity Management, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-10-01,month,,,2019-01-31,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,"Gapminder VC, Olivier Pomel, Right Side Capital Management, Techstars, Techstars New York City Accelerator",13
BUTTON Wallet,https://www.crunchbase.com/organization/button-wallet,"Banking, Blockchain, Cryptocurrency, Finance, Financial Services, FinTech","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-12-21,day,,,2019-02-26,100000,USD,100000,Seed,100000,USD,100000,Seed,"Ethereum Classic Labs, playlabs, Seraph Group",3
Coin Metrics,https://www.crunchbase.com/organization/coin-metrics-6fa3,"Analytics, Big Data, Blockchain","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",,,,,2019-02-27,1900000,USD,1900000,Seed,1900000,USD,1900000,Seed,"Dragonfly Capital Partners, Fidelity, Highland Capital Partners",3
encompass,https://www.crunchbase.com/organization/encompass-corporation,"Analytics, Business Intelligence, Compliance, Data Visualization, Information Technology","Glasgow, Glasgow City, United Kingdom",European Union (EU),2011-01-01,year,,,2019-01-01,,,,Undisclosed,,,,,"Adcock Private Equity, Scottish Development International, Scottish Investment Bank, TCV",4
BlockClaim,https://www.crunchbase.com/organization/blockclaim,"Artificial Intelligence, Blockchain, Image Recognition, Insurance, InsurTech, Natural Language Processing, Software","London, England, United Kingdom",European Union (EU),2017-09-01,month,,,2019-06-17,500000,GBP,627100,Seed,500000,GBP,627100,Seed,"Amadeus Capital Partners, Paul Teather",2
NEO,https://www.crunchbase.com/organization/neo,Blockchain,"Shanghai, Shanghai, China",Asia-Pacific (APAC),2005-01-01,year,,,2019-05-16,100000000,USD,100000000,Series A,100000000,USD,100000000,Early Stage Venture,"Chain Capital, Karnika Yashwant",2
Guardsquare,https://www.crunchbase.com/organization/guardsquare,"Developer Tools, Internet of Things, Mobile, Security","Leuven, Vlaams-Brabant, Belgium",European Union (EU),2014-01-01,year,,,2019-01-30,29000000,USD,29000000,Series A,29000000,USD,29000000,Early Stage Venture,Battery Ventures,1
BRD,https://www.crunchbase.com/organization/brd,"Bitcoin, Cryptocurrency, FinTech, Mobile Payments, Virtual Currency","Zürich, Zurich, Switzerland",,2015-01-01,year,,,2019-01-25,15000000,USD,15000000,Series B,15000000,USD,15000000,Early Stage Venture,"Das Capital, East Ventures, Impact51, Liberty City Ventures, OKWave",9
Kava Labs,https://www.crunchbase.com/organization/kava-labs,"Blockchain, Cryptocurrency, Information Technology","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2019-06-26,,,,Initial Coin Offering,,,,,"Arrington XRP Capital, Coil, Hard Yaka, Lemniscap, Xpring",9
Elevate Security,https://www.crunchbase.com/organization/elevate-security,"Computer, Network Security, Security","Berkeley, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,month,,,2019-02-13,8000000,USD,8000000,Series A,8000000,USD,8000000,Early Stage Venture,"Costanoa Ventures, Defy.vc, Webb Investment Network",3
Terbium Labs,https://www.crunchbase.com/organization/terbium-labs,"Computer, Cyber Security, Network Security","Baltimore, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2013-01-01,year,,,2019-03-25,2000000,USD,2000000,Series B,2000000,USD,2000000,Early Stage Venture,".406 Ventures, Bonsal Capital, Dingman Center for Entrepreneurship, Glasswing Ventures, Omidyar Network",5
Nivaura,https://www.crunchbase.com/organization/nivaura,"Compliance, Financial Services, FinTech, Legal","London, England, United Kingdom",European Union (EU),2016-01-01,day,,,2019-02-27,20000000,USD,20000000,Seed,20000000,USD,20000000,Seed,"Digital Currency Group, HSBC, London Stock Exchange Group, Santander InnoVentures, Transamerica Ventures",12
Garrison Technology,https://www.crunchbase.com/organization/garrison-technology,"Computer, Cyber Security, Network Security","London, England, United Kingdom",European Union (EU),2014-01-01,year,,,2019-03-27,,,,Venture - Series Unknown,,,,,"Business Growth Fund, Dawn Capital, Future Fifty, IP Group Plc, Upscale",7
Salt Security,https://www.crunchbase.com/organization/saltsecurity,"Cloud Security, Computer, Cyber Security, Network Security, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2019-01-29,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Kevin Mahaffey, Marius Nacht, S Capital, Y Combinator",4
Menlo Security,https://www.crunchbase.com/organization/menlo-security,"Cyber Security, Network Security, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2019-07-09,75000000,USD,75000000,Series D,75000000,USD,75000000,Late Stage Venture,"American Express Ventures, HSBC, JP Morgan Chase, OUP (Osage University Partners), Sutter Hill Ventures",9
Upland,https://www.crunchbase.com/organization/upland,"Blockchain, Gaming","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2018-07-01,month,,,2019-06-13,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"FinLab, Multiple Angels",2
HanSight,https://www.crunchbase.com/organization/hansight,"Big Data, Cyber Security, Security","Beijing, Beijing, China",Asia-Pacific (APAC),2014-01-01,year,,,2019-07-05,,,,Series C,,,,Late Stage Venture,"Addor Capital, CASH Capital, IDG Capital, Lightspeed Venture Partners, Qihoo 360 Technology",8
Signaturit,https://www.crunchbase.com/organization/signaturit-solutions,"B2B, Document Management, SaaS, Security, Software","Barcelona, Catalonia, Spain",European Union (EU),2013-05-01,day,,,2019-02-19,7000000,EUR,7939073,Series A,7000000,EUR,7939073,Early Stage Venture,"360 Capital Partners, EASME - EU Executive Agency for SMEs, Horizon 2020, Sabadell Venture Capital, Startupbootcamp",15
The Sun Exchange,https://www.crunchbase.com/organization/the-sun-exchange-2,"Blockchain, Crowdfunding, Internet of Things, Peer to Peer, Solar","Cape Town, NA - South Africa, South Africa",,2015-01-01,year,,,2019-06-14,260000,USD,260000,Seed,260000,USD,260000,Seed,"Alphabit Fund, Barclays Accelerator, powered by Techstars - London, Boost VC, Powerhouse, Techstars",8
Ramp,https://www.crunchbase.com/organization/ramp-3b7b,"Blockchain, Cryptocurrency, FinTech","Warsaw, Mazowieckie, Poland",European Union (EU),2018-01-01,year,,,2019-07-12,1000000,EUR,1128149,Pre-Seed,1000000,EUR,1128149,Seed,"Fabric Ventures, Firstminute Capital, Josh Buckley, MakerDAO, Seedcamp",15
Terra,https://www.crunchbase.com/organization/terra-d41a,"Blockchain, Cryptocurrency, Financial Services","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-01,year,,,2019-05-16,,,,Corporate Round,,,,,"HOF Capital, ICONIUM, Kakao Ventures, Kenetic, Polychain",14
