Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Nervos Network,https://www.crunchbase.com/organization/nervos,"Blockchain, Information Services, Information Technology","Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2018-01-01,month,,,2018-07-18,28000000,USD,28000000,Series A,28000000,USD,28000000,Early Stage Venture,"500 Startups, Blockchain Capital, Matrix Partners China, Multicoin Capital, Polychain",21
Trustology,https://www.crunchbase.com/organization/trustology,"Blockchain, Cryptocurrency, FinTech, Information Technology, Virtual Currency","London, England, United Kingdom",European Union (EU),2017-11-07,day,,,2018-12-06,8000000,USD,8000000,Seed,8000000,USD,8000000,Seed,"ConsenSys, Two Sigma Ventures",2
SKALE Labs,https://www.crunchbase.com/organization/skale-labs,"Blockchain, FinTech, Information Technology, Internet, Internet of Things","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,day,,,2018-10-04,8860000,USD,8860000,Venture - Series Unknown,8860000,USD,8860000,,"Aspect Ventures, Canaan Partners, FLOODGATE, Galaxy Digital LP, Multicoin Capital",12
XAIN,https://www.crunchbase.com/organization/xain-group,"Artificial Intelligence, Cyber Security, Machine Learning, SaaS","Berlin, Berlin, Germany",European Union (EU),2017-01-01,year,,,2018-07-30,,,,Initial Coin Offering,,,,,"Connect Capital, Earlybird Venture Capital",2
Cherry Home,https://www.crunchbase.com/organization/cherry-labs,"Artificial Intelligence, Security, Smart Home","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-11-01,day,,,2018-12-20,5200000,USD,5200000,Series A,5200000,USD,5200000,Early Stage Venture,"Gagarin Capital Partners, Greg Silverman, GSR Ventures, GVA Capital, Impulse VC",10
HYAS InfoSec,https://www.crunchbase.com/organization/hyas-infosec,"Cyber Security, Network Security, Security","Victoria, British Columbia, Canada",,2015-06-01,day,,,2018-11-28,2000000,USD,2000000,Debt Financing,6700000,USD,6700000,Early Stage Venture,"205 Capital, M12, Silicon Valley Bank, Startup Capital Ventures, Susa Ventures",10
Solink,https://www.crunchbase.com/organization/solink,"Analytics, Big Data, Business Intelligence, Retail, Security","Ottawa, Ontario, Canada",Great Lakes,2009-01-01,year,,,2018-11-26,16300000,CAD,12297942,Series A,16300000,CAD,12297942,Early Stage Venture,"BDC Venture Capital, Hedgewood, ScaleUP Ventures, Tom Williams, Valor Equity Partners",8
PolySign,https://www.crunchbase.com/organization/polysign,Security,"Oakland, California, United States","San Francisco Bay Area, West Coast, Western US",2017-09-01,day,,,2018-12-04,8204000,USD,8204000,Venture - Series Unknown,8204000,USD,8204000,,"CRCM Ventures, Kilowatt Capital LLC",2
Siilo,https://www.crunchbase.com/organization/siilo,"Collaboration, Compliance, Enterprise, Health Care, Messaging, Privacy, Real Time, Social Media","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2016-01-01,day,,,2018-10-04,4500000,EUR,5182671,Seed,4500000,EUR,5182671,Seed,EQT Ventures,1
Uniken,https://www.crunchbase.com/organization/uniken,"Cyber Security, Embedded Systems, Security","Chatham, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2013-08-01,month,,,2018-11-08,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,,,
AnChain.ai,https://www.crunchbase.com/organization/anchain-ai,"Artificial Intelligence, Big Data, Bitcoin, Blockchain, Cryptocurrency, Cyber Security, Ethereum, FinTech, Machine Learning, Risk Management","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2018-07-01,month,,,2018-08-01,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Amino Capital, CRCM Ventures, Susquehanna International Group (SIG)",3
Myki,https://www.crunchbase.com/organization/ki,"Enterprise, Identity Management, Mobile, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-10-18,day,,,2018-09-05,4000000,USD,4000000,Series A,4000000,USD,4000000,Early Stage Venture,"B&Y Venture Partners, BECO Capital, Leap Ventures",3
Trustify,https://www.crunchbase.com/organization/trustify,"Apps, Business Intelligence, Fraud Detection, Identity Management, Law Enforcement, Marketplace, Privacy, Security","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2015-04-01,day,,,2018-08-23,2986077,USD,2986077,Venture - Series Unknown,2986077,USD,2986077,,"500 Startups, Carthona Capital, Lowercase Capital, Plum Alley, SeedInvest",10
Fuel Games,https://www.crunchbase.com/organization/fuel-games,"Blockchain, PC Games, Video Games","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2018-01-01,year,,,2018-07-09,2400000,USD,2400000,Seed,2400000,USD,2400000,Seed,"Coinbase, Continue Capital, Nirvana Capital, Sora Ventures",4
Qtum,https://www.crunchbase.com/organization/qtum,"Blockchain, Cryptocurrency, Ethereum","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2016-01-01,year,,,2018-12-19,400000,USD,400000,Grant,15600000,USD,15600000,,"Distributed Global, Hashed, James Sowers, Nirvana Capital, Tally Capital",12
Minds,https://www.crunchbase.com/organization/minds,"Blockchain, Blogging Platforms, Cryptocurrency, Ethereum, Peer to Peer, Photography, Social Network, Social News, Video, Video Chat","Wilton, Connecticut, United States","East Coast, New England, Northeastern US",2011-02-11,day,,,2018-10-22,6000000,USD,6000000,Series A,6000000,USD,6000000,Early Stage Venture,Medici Ventures,1
Braintrust,https://www.crunchbase.com/organization/braintrust-bac9,"Blockchain, Human Resources, Information Technology, Internet, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-05-22,day,,,2018-12-11,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,True Ventures,1
Abacus,https://www.crunchbase.com/organization/abacusfi,"Blockchain, Finance, Financial Services, FinTech","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-06-05,day,,,2018-12-17,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Coinbase, Cypher Capital, Justin Kan, Y Combinator, Yeoman’s Growth Capital",5
MyCrypto,https://www.crunchbase.com/organization/mycrypto,"Cryptocurrency, Financial Services, Information Services, Information Technology","Redondo Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2018-08-30,4000000,USD,4000000,Series A,4000000,USD,4000000,Early Stage Venture,"Ausum Ventures, Boost VC, Lily Liu, Polychain, ShapeShift",8
MYPINPAD,https://www.crunchbase.com/organization/mypinpad,"Identity Management, Information Technology, Security","London, England, United Kingdom",European Union (EU),2012-08-01,day,,,2018-10-23,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Asia Principal Capital, Level39, Raven Ventures Australia",3
AERGO,https://www.crunchbase.com/organization/aergo-e080,"Blockchain, Cryptocurrency, Information Technology","Wan Chai, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2018-01-01,year,,,2018-11-16,30000000,USD,30000000,Venture - Series Unknown,30000000,USD,30000000,,"Dekrypt Capital, JLAB | JD capital, JRR Crypto, NEO Global Capital (NGC), Sequoia Capital China",10
AbiliSense,https://www.crunchbase.com/organization/abilisense,"Artificial Intelligence, Audio, Automotive, Health Care, Homeland Security, Intelligent Systems, Internet of Things, Security, Sensor","Tel Aviv-yafo, Tel Aviv, Israel",,2015-12-23,day,,,2018-09-12,15000,USD,15000,Grant,450000,USD,450000,Seed,Israel Innovation Authority,1
strongDM,https://www.crunchbase.com/organization/strongdm,"Security, Software","Burlingame, California, United States","San Francisco Bay Area, West Coast, Western US",2012-01-01,year,,,2018-10-12,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"Bloomberg Beta, Data Collective DCVC, Hearst Communications, Social Starts, True Ventures",16
VAAK,https://www.crunchbase.com/organization/vaak,"Automotive, Retail Technology, Security, Smart Cities","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),,,,,2018-10-01,,,,Series A,,,,Early Stage Venture,Deepcore,1
Devcon Detect,https://www.crunchbase.com/organization/dev-con-detect,"Artificial Intelligence, Cyber Security, FinTech, Fraud Detection, Information Technology","Memphis, Tennessee, United States",Southern US,2017-05-01,day,,,2018-12-19,4500000,USD,4500000,Seed,4500000,USD,4500000,Seed,"BIP Capital, Golden Seeds, Newfund Capital, Service Provider Capital, Techstars",20
Censys,https://www.crunchbase.com/organization/censys,"Cyber Security, Internet, Search Engine, Security","Ann Arbor, Michigan, United States","Great Lakes, Midwestern US",2017-01-01,year,,,2018-11-27,2600000,USD,2600000,Seed,2600000,USD,2600000,Seed,"Greylock Partners, GV, HD Moore, Mango Capital",4
Coinmine,https://www.crunchbase.com/organization/coinmine,"Cryptocurrency, Hardware, Mining","West Hollywood, California, United States","Greater Los Angeles Area, West Coast, Western US",,,,,2018-11-15,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Republic Labs, Visary Capital",2
Project Provenance,https://www.crunchbase.com/organization/provenance,"Blockchain, FinTech, Information Technology, Retail Technology, SaaS, Social Impact, Supply Chain Management","London, England, United Kingdom",European Union (EU),2014-09-01,day,,,2018-07-18,,,,Venture - Series Unknown,,,,,"Digital Currency Group, Innovate UK, Peter Gabriel, Plug and Play, Wayra",11
Skopenow,https://www.crunchbase.com/organization/skopenow,"Analytics, Enterprise Software, Fraud Detection, InsurTech, Risk Management, SaaS, Search Engine, Security, Visual Search","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-07-01,day,,,2018-10-31,2500000,USD,2500000,Venture - Series Unknown,2500000,USD,2500000,,"Colle Capital Partners, MS&AD Ventures, Sinai Ventures, Techstars, Techstars New York City Accelerator",8
Lykke AG,https://www.crunchbase.com/organization/lykke-ag,"Bitcoin, Finance, Financial Services, FinTech, Trading Platform","London, England, United Kingdom",European Union (EU),2013-09-26,day,,,2018-09-25,,,,Corporate Round,,,,,"Impact51, Tamedia",2
Trueface,https://www.crunchbase.com/organization/trueface-ai,"Artificial Intelligence, Computer Vision, Developer APIs, Facial Recognition, Machine Learning, Security","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-06-28,day,,,2018-08-07,1250000,USD,1250000,Seed,1250000,USD,1250000,Seed,"500 Startups, Alex Bogusky, Boomtown Accelerators, GrowthX, Scout Ventures",11
Trust Stamp,https://www.crunchbase.com/organization/trust-stamp,"Biometrics, FinTech, Fraud Detection, Identity Management, Personal Finance, Transaction Processing","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2015-11-07,day,,,2018-09-25,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,"Dan Roselli, Emergent Technology Holdings, Queen City Fintech, Second Century Ventures, SixThirty CYBER",7
TrueVault,https://www.crunchbase.com/organization/truevault,"Cloud Computing, Enterprise Software, Health Care, mHealth, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2018-08-24,3717000,USD,3717000,Venture - Series Unknown,3717000,USD,3717000,,"CRCM Ventures, FundersClub, Pegasus Tech Ventures, Tech Coast Angels, Y Combinator",13
Portshift,https://www.crunchbase.com/organization/portshift,"Cloud Computing, Cloud Management, Cloud Security, IT Management","Tel Aviv, Tel Aviv, Israel",,2018-04-01,month,,,2018-11-20,5300000,USD,5300000,Seed,5300000,USD,5300000,Seed,,
Lucidity,https://www.crunchbase.com/organization/kr8os,"Advertising, Advertising Platforms, Analytics, Blockchain, Mobile Advertising","Marina Del Rey, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-08-01,month,,,2018-08-15,5000000,USD,5000000,Corporate Round,5000000,USD,5000000,,"3Rodeo, CoinUs, Cypher Group, Pithia, Youbi Capital",5
PatternEx,https://www.crunchbase.com/organization/patternex,"Artificial Intelligence, Information Technology, Security, Software","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2018-08-01,,,,Venture - Series Unknown,,,,,"CTW Venture Partners, Khosla Ventures, Monta Vista Capital, Scott Banister, SixThirty CYBER",6
CASPIAN,https://www.crunchbase.com/organization/caspian-dc20,"Asset Management, Cryptocurrency, FinTech, SaaS","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2018-09-17,19500000,USD,19500000,Initial Coin Offering,19500000,USD,19500000,,"Galaxy Investment Partners, Kenetic, Kinetic, Octagon Strategy, Techemy Capital",5
Tascent,https://www.crunchbase.com/organization/tascenthttp-www-tascent-com,"Biometrics, Identity Management","Los Gatos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-01-01,year,,,2018-08-28,19500000,USD,19500000,Series B,19500000,USD,19500000,Early Stage Venture,"Min Aik Technology, NEC Corporation, Tano Capital",3
Votiro,https://www.crunchbase.com/organization/votiro,"Cyber Security, Health Care, Security","Tel Aviv, Tel Aviv, Israel",,2009-01-01,year,,,2018-11-14,8000000,USD,8000000,Series B,8000000,USD,8000000,Early Stage Venture,"Divergent Group, Redfield Asset Management, Senetas",3
ZenSports,https://www.crunchbase.com/organization/zensports,"Blockchain, Cryptocurrency, Gambling, Mobile Apps, Sports","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-11-01,month,,,2018-09-28,402850,USD,402850,Pre-Seed,402850,USD,402850,Seed,"Acceleprise, Right Side Capital Management",2
MoonX,https://www.crunchbase.com/organization/moonx,"Blockchain, Cryptocurrency, Venture Capital","Geneva, Geneve, Switzerland",,2017-01-01,year,,,2018-07-26,29000000,USD,29000000,Venture - Series Unknown,29000000,USD,29000000,,"Bitmain, DHVC, IDG Capital, NEO Global Capital (NGC), Node Capital",10
NuID,https://www.crunchbase.com/organization/nuid-inc,"Blockchain, Cyber Security, Identity Management, Network Security, Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-04-19,day,,,2018-12-13,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,"8VC, Jemison Investment Company, Kairos",3
Source Defense,https://www.crunchbase.com/organization/source-defense,Cyber Security,"Be'er Sheva, HaDarom, Israel",,2014-09-01,day,,,2018-09-26,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"AllegisCyber, Connecticut Innovations, GlobalBrain, Jerusalem Venture Partners (JVP), SixThirty CYBER",5
Perch Security,https://www.crunchbase.com/organization/perch-security,"Cyber Security, Information Services, Information Technology, Network Security","Tampa, Florida, United States","Tampa Bay Area, East Coast, Southern US",2016-01-01,year,,,2018-10-04,9000000,USD,9000000,Series A,9000000,USD,9000000,Early Stage Venture,"ConnectWise, Fishtech Group, Fishtech Labs, MDJ Group",4
Sequr,https://www.crunchbase.com/organization/sequr,"Mobile, SaaS, Security","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2014-01-01,year,,,2018-09-24,600000,USD,600000,Seed,600000,USD,600000,Seed,"Hyde Park Venture Partners, Knoll Ventures, Tech Square Ventures, Techstars, Techstars Atlanta, in partnership with Cox Enterprises",8
CoreStack,https://www.crunchbase.com/organization/cd-cloudenablers-pvt-limited,"Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Private Cloud, Software","Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",2016-11-04,day,,,2018-10-23,3208000,USD,3208000,Venture - Series Unknown,3208000,USD,3208000,,Z5 Capital,1
ODX Pte. Ltd,https://www.crunchbase.com/organization/odx-pte-ltd,"Blockchain, Cryptocurrency, Emerging Markets, Internet, Marketplace, Mobile, Mobile Advertising, Retail Technology, Telecommunications","Makati, Manila, Philippines","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-01,year,,,2018-07-26,60000000,USD,60000000,Initial Coin Offering,60000000,USD,60000000,,"BlockTower Capital, Brock Pierce, Kenetic, Pantera Capital, Strong Ventures",13
Set Protocol,https://www.crunchbase.com/organization/set-protocol,"Blockchain, Cryptocurrency, Financial Services, FinTech, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-11-01,month,,,2018-12-17,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Haystack, Scott Belsky, Social Capital, Threshold, Vy Capital",12
RADAR,https://www.crunchbase.com/organization/radar-llc,"Compliance, Privacy, Risk Management, SaaS, Security","Portland, Oregon, United States","West Coast, Western US",2014-01-01,year,,,2018-11-12,,,,Undisclosed,,,,,Vista Equity Partners,1
Shepper,https://www.crunchbase.com/organization/shepper,"Asset Management, Property Management, Security","London, England, United Kingdom",European Union (EU),2016-10-03,day,,,2018-09-17,5400000,USD,5400000,Series A,5400000,USD,5400000,Early Stage Venture,"Aviva Ventures, Founders Factory, Idekapital",3
Altcoin.io,https://www.crunchbase.com/organization/altcoin-io,"Blockchain, Financial Services, Information Technology","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2017-09-01,day,2019-06-14,day,2018-09-06,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,M&A,Kartheek Pulavarthi,1
DPOrganizer,https://www.crunchbase.com/organization/dporganizer,"Compliance, Data Visualization, Legal, SaaS","Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",2015-01-01,year,,,2018-07-17,3000000,EUR,3495973,Series A,3000000,EUR,3495973,Early Stage Venture,"Creades AB, Inbox Capital, Industrifonden, Paladin Capital Group, Propel Capital",6
Cocos Blockchain Expedition,https://www.crunchbase.com/organization/cocos-blockchain-expedition,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-09-12,40000000,USD,40000000,Corporate Round,40000000,USD,40000000,,"500 Startups, BlockVC, NEO Global Capital (NGC)",3
Aerial Technologies,https://www.crunchbase.com/organization/aerial-2,"Artificial Intelligence, Big Data, Computer, Energy Management, Health Care, Hospitality, Information Technology, SaaS, Security, Smart Home, Software","Montréal, Quebec, Canada",,2015-06-01,day,,,2018-11-08,3000000,USD,3000000,Venture - Series Unknown,3000000,USD,3000000,,"Fonds Innovexport, Intel Capital, Kibo Ventures, TandemLaunch, Wayra",9
Alpin,https://www.crunchbase.com/organization/alpin,"Asset Management, Cloud Security, Cyber Security, Identity Management, IT Infrastructure, IT Management, SaaS, Security","Boulder, Colorado, United States","Greater Denver Area, Western US",2013-01-01,year,,,2018-07-26,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"BCF Ventures, Conversion Capital, Keiretsu Capital, Rockies Venture Club, Techstars",10
Kindite,https://www.crunchbase.com/organization/kindite,"Big Data, Cloud Security, Cyber Security, FinTech, Privacy","Tel Aviv, Tel Aviv, Israel",,2017-02-01,month,,,2018-10-16,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,"CE Ventures (CEIIF), RDC - Rafael Development Corporation, The Junction",3
Corlytics,https://www.crunchbase.com/organization/corlytics,"Compliance, Financial Services, FinTech, Risk Management","Dublin, Dublin, Ireland",European Union (EU),2013-01-01,year,,,2018-11-25,10000000,EUR,11337611,Venture - Series Unknown,10000000,EUR,11337611,,"Infinity Capital, Kernel Capital, Kernel Capital",3
StrongKey,https://www.crunchbase.com/organization/strongauth,"Cyber Security, Open Source, Security","Cupertino, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2001-07-01,day,,,2018-10-09,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,Systena America,1
Centripetal Networks,https://www.crunchbase.com/organization/centripetal-networks,"Artificial Intelligence, Cyber Security, Fraud Detection, Internet, Network Security, Real Time, Security","Herndon, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2009-01-01,year,,,2018-08-13,10300000,USD,10300000,Venture - Series Unknown,10300000,USD,10300000,,,
HyperProof,https://www.crunchbase.com/organization/hyperproof,"Artificial Intelligence, Blockchain, Cloud Computing, Compliance, Enterprise Software, Machine Learning, SaaS","Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",2018-08-17,day,,,2018-10-26,1950000,USD,1950000,Venture - Series Unknown,1950000,USD,1950000,,,
Energy Web Foundation,https://www.crunchbase.com/organization/energy-web-foundation,"Blockchain, Information Technology","Berlin, Berlin, Germany",European Union (EU),,,,,2018-07-15,,,,Seed,,,,Seed,"Blackhorn Ventures, Tokyo Electric Power",2
Snyk,https://www.crunchbase.com/organization/snyk,"Developer Tools, Network Security, Security","London, England, United Kingdom",European Union (EU),2015-07-07,day,,,2018-09-25,22000000,USD,22000000,Series B,22000000,USD,22000000,Early Stage Venture,"Accel, Boldstart Ventures, Canaan Partners, GV, Heavybit",9
"Giant Oak, Inc",https://www.crunchbase.com/organization/giant-oak-inc,"Artificial Intelligence, Compliance, Fraud Detection, Identity Management, Machine Learning, SaaS","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2013-05-01,day,,,2018-10-02,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,,Edison Partners,1
ZenGo,https://www.crunchbase.com/organization/zengo,"Payments, Security","Tel Aviv, Tel Aviv, Israel",,2018-07-01,month,,,2018-07-18,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,"Benson Oak Ventures, Elron Electronic Industries, FJ Labs, Samsung Electronics",4
Colendi,https://www.crunchbase.com/organization/colendi,"Artificial Intelligence, Blockchain, Ethereum, FinTech, Machine Learning","Zug, Zug, Switzerland",,2016-02-01,day,,,2018-08-29,2500000,USD,2500000,Venture - Series Unknown,2500000,USD,2500000,,"Aslanoba Capital, Boğaziçi Ventures, Next Ventures",3
VAKT Holdings Limited,https://www.crunchbase.com/organization/vakt-holdings-limited-vhl,"Blockchain, Cryptocurrency, Trading Platform","London, England, United Kingdom",European Union (EU),2017-12-01,month,,,2018-12-24,5000000,USD,5000000,Corporate Round,5000000,USD,5000000,,"Level39, Reliance Industries",2
Spinbackup,https://www.crunchbase.com/organization/spinbackup-llc,"Big Data, Cloud Data Services, Cloud Security, Cloud Storage, Cyber Security, Privacy, SaaS","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,day,,,2018-12-16,1500000,USD,1500000,Series A,1500000,USD,1500000,Early Stage Venture,"AVentures Capital, bValue Venture Capital, TMT Investments, VentureBot",4
Layer1,https://www.crunchbase.com/organization/layer1,"Bitcoin, Blockchain, Cryptocurrency","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2018-12-19,2100000,USD,2100000,Seed,2100000,USD,2100000,Seed,"Charlie Songhurst, Digital Currency Group, Jeffrey Tarrant, Peter Thiel",4
Alyne,https://www.crunchbase.com/organization/alyne,"Consulting, Information Technology, Risk Management, Security, Software","Munich, Bayern, Germany",European Union (EU),2015-05-01,month,,,2018-11-27,3000000,EUR,3389152,Series A,3000000,EUR,3389152,Early Stage Venture,"ALSTIN, Barclays Accelerator, powered by Techstars - London, Hannover Digital Investments GmbH, Techstars",4
Glasswall Solutions,https://www.crunchbase.com/organization/glasswall-solutions,"Cyber Security, Information Technology, Security","Woking, Surrey, United Kingdom",European Union (EU),,,,,2018-09-13,15000000,GBP,19666843,Corporate Round,15000000,GBP,19666843,,Michael Spencer,1
UnaBiz Holdings Pte Ltd,https://www.crunchbase.com/organization/unabiz-holdings-pte-ltd,"Internet of Things, Network Security, Telecommunications","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2016-05-06,day,,,2018-08-28,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Engie, ENGIE New Ventures, KDDI Open Innovation Fund, Taiwan Shin Kong Security Co",4
FOAM,https://www.crunchbase.com/organization/foam,"Blockchain, Internet, Wireless","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-01-01,year,,,2018-09-11,200000,USD,200000,Seed,200000,USD,200000,Seed,"Distributed Global, KR1",2
Randori,https://www.crunchbase.com/organization/randori,"Computer, Network Security","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2018-01-01,year,,,2018-10-04,9750000,USD,9750000,Venture - Series Unknown,9750000,USD,9750000,,".406 Ventures, Accomplice, Legion Capital",3
OverWatchID,https://www.crunchbase.com/organization/overwatchid,"Information Services, Information Technology, Security","Denver, Colorado, United States","Greater Denver Area, Western US",2016-11-01,day,,,2018-08-29,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,"IrishAngels Ventures, OCA Ventures, Rockies Venture Club, Silicon Valley Data Capital, WestWave Capital",6
Jibrel Network,https://www.crunchbase.com/organization/jibrel-network,"Blockchain, Financial Services, FinTech, Virtual Currency","Zug, Zug, Switzerland",,2017-01-01,year,,,2018-11-01,,,,Non-equity Assistance,30000000,USD,30000000,,DIFC FinTech Hive,1
Conflux Foundation,https://www.crunchbase.com/organization/conflux-242f,Blockchain,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-12-04,35000000,USD,35000000,Series A,35000000,USD,35000000,Early Stage Venture,"Baidu Ventures, FREES FUND, MetaStable Capital, Rong360, Sequoia Capital China",9
Shujinko,https://www.crunchbase.com/organization/shujinko-seattle-washington,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2018-06-01,month,,,2018-10-11,2800000,USD,2800000,Seed,2800000,USD,2800000,Seed,"Defy.vc, PSL Ventures, VAS Ventures, Vast Ventures, Vulcan Capital",6
elyps,https://www.crunchbase.com/organization/elyps,"Banking, Blockchain, Cryptocurrency, Customer Service, Financial Services, FinTech, Information Technology, Mobile Payments, Payments","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",European Union (EU),2017-10-01,month,,,2018-11-30,2900000,EUR,3282362,Seed,2900000,EUR,3282362,Seed,,
Toka,https://www.crunchbase.com/organization/toka-4016,"Cloud Security, Cyber Security, Information Technology, Security, Software","Herzliya, Tel Aviv, Israel",,,,,,2018-07-15,12500000,USD,12500000,Seed,12500000,USD,12500000,Seed,"Andreessen Horowitz, Dell Technologies Capital, Entrée Capital, LaunchCapital, Ray Rothrock",5
Cybeats Technologies,https://www.crunchbase.com/organization/fwup-inc,"Cyber Security, Internet of Things","Aurora, Ontario, Canada",Great Lakes,2016-09-21,day,,,2018-12-18,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,"Greensoil Building Innovation Fund, Inovia Capital, Maple Leaf Angels, MaRS Investment Accelerator Fund, Ripple Ventures",9
Ivideon,https://www.crunchbase.com/organization/ivideon,"Cloud Infrastructure, Cloud Security, Internet of Things, SaaS, Security, Software, Video, Video Streaming","Costa Mesa, California, United States","Greater Los Angeles Area, West Coast, Western US",2010-04-01,day,,,2018-10-02,8000000,USD,8000000,Series B,8000000,USD,8000000,Early Stage Venture,"Impulse VC, Rusnano Sistema Sicar, Skolkovo Ventures",3
HoxHunt,https://www.crunchbase.com/organization/hoxhunt,"Asset Management, Computer, Network Security","Espoo, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",,,,,2018-10-16,2500000,EUR,2894168,Series A,2500000,EUR,2894168,Early Stage Venture,"Dawn Capital, First Fellow Partners, Icebreaker.vc",3
SCYTHE,https://www.crunchbase.com/organization/scythe,"Cyber Security, Enterprise, Risk Management","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2017-10-17,day,,,2018-09-17,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,"Evolution Equity Partners, Gula Tech Adventures, Paladin Capital Group, SaaS Ventures, Stony Lonesome Group",8
Verify,https://www.crunchbase.com/organization/verify,"Blockchain, Ethereum, Internet","Dubai, Dubai, United Arab Emirates",Gulf Cooperation Council (GCC),2017-01-01,year,,,2018-11-01,,,,Non-equity Assistance,2500000,USD,2500000,,DIFC FinTech Hive,1
