Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
KZen Networks,https://www.crunchbase.com/organization/kzen-networks,"Blockchain, Information Services, Information Technology, Network Security","Sarona, Tel Aviv, Israel",,2018-01-01,year,,,2018-10-02,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,"Benson Oak Ventures, Elron Electronic Industries, FJ Labs, Pierre Kosciusko-Morizet, Samsung NEXT",8
DriveLock SE,https://www.crunchbase.com/organization/centertools-software,"Information Technology, Internet, Network Security, Security, Software","Muenchen, Bayern, Germany",European Union (EU),1999-01-01,year,,,2019-01-04,3000000,EUR,3418651,Venture - Series Unknown,3000000,EUR,3418651,,Nordwind Capital GmbH,1
Babban Gona,https://www.crunchbase.com/organization/babban-gona,"Agriculture, Farming, Financial Services, Network Security, Training","Lagos, Lagos, Nigeria",,2012-01-01,year,,,2017-07-18,4000000,USD,4000000,Debt Financing,20000000,USD,20000000,,FMO,1
Acorus Networks,https://www.crunchbase.com/organization/acorus-networks,Network Security,"Courbevoie, Ile-de-France, France",European Union (EU),2014-11-01,month,,,2018-10-09,5000000,EUR,5752435,Series A,5000000,EUR,5752435,Early Stage Venture,"Elaia, Kima Ventures, Partech",3
Fyde,https://www.crunchbase.com/organization/fyde,"Computer, Cyber Security, Network Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-01-01,year,,,2019-07-11,2000000,EUR,2249959,Seed,2000000,EUR,2249959,Seed,"Bright Pixel, DNX Ventures, Portugal Ventures, Vertex Ventures, Wells Fargo",5
Rubicon Labs,https://www.crunchbase.com/organization/rubicon-labs,"Cyber Security, Internet of Things, Network Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2012-01-01,year,,,2018-09-21,1713000,USD,1713000,Venture - Series Unknown,1713000,USD,1713000,,"Akamai Technologies, Pelion Venture Partners, Third Point Ventures",3
RtBrick,https://www.crunchbase.com/organization/rtbrick-inc,"Cloud Computing, Network Security, Software","Princeton, New Jersey, United States","East Coast, Northeastern US",2015-10-29,day,,,2018-10-23,6000000,USD,6000000,Series A,6000000,USD,6000000,Early Stage Venture,"Deutsche Telekom Capital Partners, Swisscom Ventures",2
Path Network,https://www.crunchbase.com/organization/path-network,"Blockchain, Content Delivery Network, Information Services, Infrastructure, Internet, Network Security","Tempe, Arizona, United States","Greater Phoenix Area, Western US",2018-01-01,month,,,2019-04-12,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,Bitmain,1
Doky Inc,https://www.crunchbase.com/organization/doky-inc,"Cloud Computing, Cloud Security, Digital Marketing, Digital Media, Email, Network Security, SaaS, Security, Virtualization","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-06-01,day,,,2017-09-01,500000,USD,500000,Debt Financing,,,,Seed,"Francesco Tripepi, Fyrfly Venture Partners, Scott Booth, Silicon Valley Bank",4
TRUSFORT.COM,https://www.crunchbase.com/organization/trusfort,"Cyber Security, Mobile, Network Security, Security","Beijing, Beijing, China",Asia-Pacific (APAC),2015-01-01,year,,,2019-01-17,300000000,CNY,44271947,Series C,300000000,CNY,44271947,Late Stage Venture,"CBC Capital, Redpoint, Redpoint Ventures China, SIG China (SIG Asia Investments), YF Capital (Yunfeng Capital)",6
Redwood Technologies Group,https://www.crunchbase.com/organization/redwood-technologies-group,"Communications Infrastructure, Financial Services, Government, Mobile, Network Security, Payments, Telecommunications","Berkshire, New York, United States","East Coast, Northeastern US",1993-01-01,year,,,2018-01-16,25000000,GBP,34493939,Venture - Series Unknown,25000000,GBP,34493939,,Scottish Equity Partners,1
ChameleonX,https://www.crunchbase.com/organization/chameleonx,"Network Security, Security","Tel Aviv, Tel Aviv, Israel",,2016-01-01,year,,,2018-04-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"Firstime Venture Capital, TheTime",2
L7 Defense,https://www.crunchbase.com/organization/l7-defense,"Computer, Cyber Security, Network Security","Be'er Sheva, HaDarom, Israel",,2015-07-01,day,,,2018-08-01,71429,EUR,83304,Grant,,,,Seed,"Avraam (Avi) Fried, EASME - EU Executive Agency for SMEs, Incubit Technology Ventures, Kamatech Accelerator",4
IronNet Cybersecurity,https://www.crunchbase.com/organization/ironnet-cybersecurity,"Computer, Cyber Security, Network Security","Fulton, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2014-01-01,year,,,2018-05-03,78000000,USD,78000000,Series B,78000000,USD,78000000,Early Stage Venture,"C5 Capital, ForgePoint Capital, Kleiner Perkins",3
Cybersprint,https://www.crunchbase.com/organization/cybersprint,"Information Technology, Internet, Network Security, Risk Management, Software","The Hague, Zuid-Holland, The Netherlands",European Union (EU),2015-01-01,year,,,2018-11-27,2000000,EUR,2259435,Series A,2000000,EUR,2259435,Early Stage Venture,"Arthur van der Wees, InnovationQuarter, KPN Ventures, Lennard Zwart, Vortex Capital Partners",5
Pixm,https://www.crunchbase.com/organization/pixm,"Computer, Cyber Security, Network Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",,,,,2017-09-01,750000,USD,750000,Seed,750000,USD,750000,Seed,"Chaac Ventures, MassChallenge",2
NETSHIELD,https://www.crunchbase.com/organization/snoopwall,"B2B, Internet of Things, Mobile Apps, Network Security, Security","Nashua, New Hampshire, United States","East Coast, New England, Northeastern US",2013-01-01,year,,,2017-11-08,275000,USD,275000,Debt Financing,462972,USD,462972,,Sand Hill East,1
CyGlass,https://www.crunchbase.com/organization/cyglass,"Computer, Network Security","Littleton, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-01-01,year,,,2018-04-21,4983214,USD,4983214,Venture - Series Unknown,4983214,USD,4983214,,,
Graphus,https://www.crunchbase.com/organization/graphus-inc,"Artificial Intelligence, Cloud Security, Cyber Security, Network Security","Reston, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2015-01-01,year,,,2018-07-31,650000,USD,650000,Convertible Note,,,,,,
Tigera,https://www.crunchbase.com/organization/tigera,"Cloud Security, Compliance, Cyber Security, Enterprise Software, Network Security, Open Source, SaaS, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,year,,,2018-12-12,30000000,USD,30000000,Series B,30000000,USD,30000000,Early Stage Venture,"Insight Partners, Madrona Venture Group, New Enterprise Associates, Secure Octane, Wing Venture Capital",6
Namogoo,https://www.crunchbase.com/organization/namogoo,"Big Data, E-Commerce, Network Security, Security","Ra'anana, HaMerkaz, Israel",,2014-01-01,year,,,2018-05-01,15000000,USD,15000000,Series B,15000000,USD,15000000,Early Stage Venture,"Blumberg Capital, GreatPoint Ventures, Hanaco Venture Capital, Synapse Partners, Tectonic Capital",7
Visual Threat,https://www.crunchbase.com/organization/visual-threat,"Cyber Security, Network Security, Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-09-01,month,,,2018-06-29,5000000,USD,5000000,Series A,5000000,USD,5000000,Early Stage Venture,"Baidu, InnoSpring Seed Fund, TSVC",3
RevBits,https://www.crunchbase.com/organization/revbits,"Cloud Security, Consulting, Cyber Security, Enterprise Software, Information Technology, Network Security, Software, Software Engineering","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-09-25,day,,,2018-09-25,3000000,USD,3000000,Series A,3000000,USD,3000000,Early Stage Venture,Mucteba Celik,1
iValue InfoSolutions,https://www.crunchbase.com/organization/ivalue-infosolutions,"Information Technology, Network Security","Bangalore, Karnataka, India",Asia-Pacific (APAC),2008-01-01,year,,,2019-05-22,18000000,USD,18000000,Private Equity,18000000,USD,18000000,Private Equity,Creador,1
"Brain4Net, Inc.",https://www.crunchbase.com/organization/brain4net-inc,"Data Center, Network Security, Software, Telecommunications, Virtualization","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2015-03-01,day,,,2018-08-14,2500000,USD,2500000,Series A,2500000,USD,2500000,Early Stage Venture,"CommIT Capital, LETA Capital, Typhoon Digital Development",3
Lucibel,https://www.crunchbase.com/organization/lucibel,"Industrial, Lighting, Manufacturing, Network Security","Rueil-malmaison, Ile-de-France, France",European Union (EU),2008-01-01,year,2014-07-15,day,2018-07-18,2480000,EUR,2888090,Post-IPO Equity,2480000,EUR,2888090,IPO,"Aster, Bpifrance, CM-CIC Innovation, Sudinnova",4
SEON - Fraud Prevention,https://www.crunchbase.com/organization/seon-security,"Computer, E-Commerce, Fraud Detection, Identity Management, Information Technology, Network Security, Security","Budapest, Budapest, Hungary",European Union (EU),2017-01-01,month,,,2018-02-15,500000,EUR,625145,Venture - Series Unknown,500000,EUR,625145,,"Fiedler Capital, PortfoLion",2
CertifID,https://www.crunchbase.com/organization/certifid,"Computer, Network Security","Grand Rapids, Michigan, United States","Great Lakes, Midwestern US",2017-01-01,year,,,2018-02-13,1700000,USD,1700000,Seed,1700000,USD,1700000,Seed,Wakestream Ventures,1
Yunshan Networks,https://www.crunchbase.com/organization/yunshan-networks,"Data Center Automation, Network Security, Software","Beijing, Beijing, China",Asia-Pacific (APAC),2011-12-01,month,,,2018-09-27,11000000,USD,11000000,Series B,11000000,USD,11000000,Early Stage Venture,"China Growth Capital | CGC, Lenovo Capital and Incubator Group (LCIG), Matrix Partners China, Northern Light Venture Capital, Redpoint Ventures China",5
"Teal Communications, Inc.",https://www.crunchbase.com/organization/teal-communications-inc,"Information Technology, Internet of Things, Marketplace, Mobile, Network Security, Private Social Networking, Software, Telecommunications","Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",2018-06-01,day,,,2018-06-11,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,StagedotO,1
Byos,https://www.crunchbase.com/organization/byos,"Cloud Security, Cyber Security, National Security, Network Security","Halifax, Nova Scotia, Canada",,2018-05-01,month,,,2019-06-01,500000,CAD,369549,Grant,730000,CAD,535367,Seed,"Atlantic Canada Opportunities Agency, National Research Council Canada, Rodrigo Branco",3
RazorSecure,https://www.crunchbase.com/organization/razorsecure,"Cyber Security, Information Technology, Network Security, Real Time, Security, Software","Basingstoke, Hampshire, United Kingdom",European Union (EU),2014-12-31,day,,,2017-12-07,,,,Seed,,,,Seed,"Breed Reply, NCSC Cyber Accelerator, The FSE Group",3
Ermes Cyber Security,https://www.crunchbase.com/organization/ermes-cyber-security,"Computer, Network Security","Torino, Piemonte, Italy",European Union (EU),2017-01-01,year,,,2019-07-08,600000,EUR,672899,Seed,600000,EUR,672899,Seed,"Angelo Italiano, I3P, Invitalia",3
Veracity Industrial Networks,https://www.crunchbase.com/organization/veracity-security-intelligence,"Industrial, Network Security, Software","Aliso Viejo, California, United States","Greater Los Angeles Area, West Coast, Western US",2014-01-01,year,,,2017-08-28,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,"Frost Data Capital, Hollencrest Capital Management, Microsemi, Schweitzer Engineering Laboratories",4
Ztable,https://www.crunchbase.com/organization/ztable,"Apps, Network Security, Social","Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",2016-01-01,year,,,2019-01-31,5000000,SEK,552845,Seed,5000000,SEK,552845,Seed,Propel Capital,1
SecureLogix,https://www.crunchbase.com/organization/securelogix,"Analytics, Network Security, Security","San Antonio, Texas, United States",Southern US,1998-01-01,year,,,2018-09-17,1900000,USD,1900000,Grant,4200000,USD,4200000,Late Stage Venture,"First Capital Group, Symantec",2
IOTech,https://www.crunchbase.com/organization/iotech-2,"Architecture, Information Technology, Network Security, Security","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",European Union (EU),,,,,2018-06-12,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,"Dell Technologies Capital, Innovate UK",2
Netrounds,https://www.crunchbase.com/organization/netrounds,"Network Security, Telecommunications, Web Hosting","Wakefield, Massachusetts, United States","Greater Boston Area, East Coast, New England",2007-01-01,year,,,2019-01-17,,,,Series A,,,,Early Stage Venture,"Almi Invest, Inlandsinnovation, Norrlandsfonden, Startkapital, Swisscom Ventures",6
ResponSight,https://www.crunchbase.com/organization/responsight,"Analytics, Cyber Security, Intelligent Systems, Network Security, Risk Management, Security","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2015-03-01,month,,,2018-05-15,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Artesian VC, Black Sheep Capital, BlueChilli, Carthona Capital, James McKinnon",6
Zhizhangyi,https://www.crunchbase.com/organization/zhizhangyi,"Internet, Mobile, Network Security, Technical Support","Beijing, Beijing, China",Asia-Pacific (APAC),2013-01-01,year,,,2018-10-15,200000000,CNY,28914687,Series B,200000000,CNY,28914687,Early Stage Venture,"CDF-Capital, China Growth Capital | CGC, F&G Venture, Fosun RZ Capital, Lightspeed China Partners",9
TransitNet,https://www.crunchbase.com/organization/transitnet,"Blockchain, Computer, Cryptocurrency, Network Security","Redondo Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-01-01,year,,,2018-07-11,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,"Alphabit Fund, BKCM, Kenetic, NextProtocol Ventures, Translunar One",6
Synadia Communications,https://www.crunchbase.com/organization/synadia-communications,"Computer, Mobile Apps, Network Security, SaaS, Software","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-01-02,day,,,2018-02-22,1250000,USD,1250000,Seed,1250000,USD,1250000,Seed,"Bold Capital Partners, Derek Collison",2
Luminate Security,https://www.crunchbase.com/organization/luminate-security,"Cloud Security, Cyber Security, Network Security, Software","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-01-01,year,2019-02-12,day,2018-03-14,11000000,USD,11000000,Series A,11000000,USD,11000000,M&A,"Aleph, U.S. Venture Partners (USVP)",2
Hdiv Security,https://www.crunchbase.com/organization/hdiv-security,"Computer, Cyber Security, Network Security","Donostia-san Sebastián, Pais Vasco, Spain",European Union (EU),2016-01-01,year,,,2018-09-18,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"Adara Ventures, EASME - EU Executive Agency for SMEs",2
XCloud Networks,https://www.crunchbase.com/organization/xcloud-networks,"Data Center Automation, Innovation Management, Network Security, SaaS","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-03,day,,,2018-01-11,560000,USD,560000,Seed,560000,USD,560000,Seed,"Granatus Ventures, HI Cisco, Hrachya Aghajanyan, Nucleus Investments, SmartGateVC",6
Tor Project,https://www.crunchbase.com/organization/tor,"Government, Information Technology, Location Based Services, Messaging, Network Security, Project Management, Software","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2002-09-20,day,,,2019-01-11,460000,USD,460000,Grant,,,,,,
Cyberbit,https://www.crunchbase.com/organization/cyberbit,"Cyber Security, Information Technology, Network Security","Ra'anana, HaMerkaz, Israel",,2015-03-01,month,2015-05-21,day,2018-06-04,30000000,USD,30000000,Venture - Series Unknown,30000000,USD,30000000,M&A,Claridge Israel,1
Curtail,https://www.crunchbase.com/organization/curtail,"Intellectual Property, Network Security","Santa Barbara, California, United States","West Coast, Western US",2015-01-01,year,,,2019-04-16,3250000,USD,3250000,Seed,3250000,USD,3250000,Seed,Tarus Capital,1
Olympus Sky Technologies,https://www.crunchbase.com/organization/olympus-sky,"Aerospace, Automotive, Cyber Security, Industrial, Industrial Automation, Industrial Manufacturing, Internet of Things, Network Hardware, Network Security","Lodz, Lodzkie, Poland",European Union (EU),2014-11-01,day,,,2018-01-01,1000000,PLN,287522,Seed,1000000,PLN,287522,Seed,"Akcelerator Technologiczny Gliwice Sp. z o.o., Giza Polish Ventures (GPV), Trigon TFI SA",3
Keezel,https://www.crunchbase.com/organization/keezel,"B2B, Cyber Security, Electronics, Hardware, Internet, Network Hardware, Network Security, Security, Software","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2015-01-01,year,,,2018-09-15,,,,Equity Crowdfunding,,,,,"ABN AMRO Bank, Indiegogo, StartEngine",3
Forticode,https://www.crunchbase.com/organization/forticode,"Information Technology, Network Security, Security","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2013-01-01,year,,,2018-03-05,1300000,USD,1300000,Venture - Series Unknown,1300000,USD,1300000,,Pronto Software,1
Beetles Cyber Security Ltd.,https://www.crunchbase.com/organization/beetles,"Cloud Security, Consulting, Crowdsourcing, Cyber Security, Network Security, Penetration Testing, Security","Dhaka, Dhaka, Bangladesh",Asia-Pacific (APAC),2017-07-13,day,,,2019-03-13,20000000,BDT,237853,Seed,20000000,BDT,237853,Seed,BD Ventures,1
inBay Technologies,https://www.crunchbase.com/organization/inbay-technologies,"Computer, Information Technology, Internet, Network Security","Ottawa, Ontario, Canada",Great Lakes,2009-01-01,year,,,2018-02-14,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"Global Alliance, Ramphastos Investments N.V., Tongda One Partners",3
KYND,https://www.crunchbase.com/organization/kynd,"Computer, Cyber Security, Network Security, Software","London, England, United Kingdom",European Union (EU),,,,,2018-03-12,1200000,GBP,1668597,Venture - Series Unknown,1200000,GBP,1668597,,CPP Group PLC.,1
seald,https://www.crunchbase.com/organization/seald,"Computer, Cyber Security, Network Security","Paris, Ile-de-France, France",European Union (EU),2016-01-01,year,,,2017-12-13,800000,EUR,946951,Seed,800000,EUR,946951,Seed,"50 Partners, Bpifrance, Damien Guermonprez, The Refiners",4
Risk Ledger,https://www.crunchbase.com/organization/risk-ledger,"Cyber Security, Network Security, Risk Management, Security, Supply Chain Management","London, England, United Kingdom",European Union (EU),2018-04-22,day,,,2018-03-01,15000,GBP,20662,Undisclosed,15000,GBP,20662,,"CyLon, Episode 1",2
WitFoo,https://www.crunchbase.com/organization/witfoo,"Computer, Cyber Security, Internet, Network Security","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2016-02-05,day,,,2018-03-03,126840,USD,126840,Equity Crowdfunding,126840,USD,126840,,"Kartheek Pulavarthi, StartEngine",2
AppGuard,https://www.crunchbase.com/organization/appguard,"Computer, Cyber Security, Information Technology, Network Security, Software","Chantilly, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2011-01-01,year,,,2017-09-14,30000000,USD,30000000,Series B,30000000,USD,30000000,Early Stage Venture,"ANA Holdings, Blue Planet-works, JTB Corp.",3
Halon Security,https://www.crunchbase.com/organization/halon-security,"Cloud Security, Cyber Security, Information Technology, Internet, Network Security, Security, Software","Göteborg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",1999-01-01,year,,,2018-03-08,15000000,SEK,1813712,Venture - Series Unknown,15000000,SEK,1813712,,"Almi Invest, Chalmers Innovation, Leif Kristensson",3
Snode Technologies,https://www.crunchbase.com/organization/snode-technologies,"Computer, Network Security","Gauteng, NA - South Africa, South Africa",,2016-01-01,year,,,2019-06-13,50000,USD,50000,Grant,,,,,"Meltwater Entrepreneurial School of Technology (MEST), Microsoft",2
AlloVoisins,https://www.crunchbase.com/organization/allovoisins,"Computer, Network Security, Rental","Rezé, Pays de la Loire, France",European Union (EU),2013-01-01,year,,,2018-02-08,3000000,EUR,3678251,Venture - Series Unknown,3000000,EUR,3678251,,"RTL Group, Verdoso Media",2
Ticto,https://www.crunchbase.com/organization/ticto,"Cyber Security, Information Services, Information Technology, Network Security, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,day,,,2017-12-08,1700000,EUR,1999880,Series A,1700000,EUR,1999880,Early Stage Venture,"EOS Investment Management, Limburgse Reconversie Maatschappij, The CoFoundry",3
The CyberWire,https://www.crunchbase.com/organization/the-cyberwire,"Broadcasting, Computer, Network Security","Fulton, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2012-09-01,month,,,2018-07-12,1390627,USD,1390627,Seed,1390627,USD,1390627,Seed,,
Shanghai AllDream Network Technology Co.,https://www.crunchbase.com/organization/shanghai-alldream-network-technology-co,Network Security,"Shanghai, Shanghai, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-09-12,17500000,USD,17500000,Series B,17500000,USD,17500000,Early Stage Venture,"IDG Capital, Qianhai Fund of Funds, TAL Education Group",3
Capy Inc.,https://www.crunchbase.com/organization/capy-inc,"Big Data, Computer, Network Security, Security","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),2012-10-22,day,,,2017-09-01,2300000,USD,2300000,Series B,2300000,USD,2300000,Early Stage Venture,"500 Startups, JAFCO Japan, Microsoft ScaleUp Tel Aviv, Mitsubishi UFJ Capital, Mitsui Sumitomo Insuarance Venture Capital",6
Gleam AI,https://www.crunchbase.com/organization/gleam-ai,"Analytics, Artificial Intelligence, Big Data, Cyber Security, Machine Learning, Network Security, Predictive Analytics, SaaS","Seville, Andalucia, Spain",European Union (EU),2017-12-18,day,,,2018-09-11,,,,Seed,,,,Seed,,
APPVISORY™ by mediaTest digital,https://www.crunchbase.com/organization/mediatest-digital,"Mobile, Network Security, SaaS, Security","Hanover, Niedersachsen, Germany",European Union (EU),2012-07-02,day,,,2018-11-01,,,,Series C,,,,Late Stage Venture,"Enjoyventure Management, Hannover Beteiligungsfonds",2
VSORA,https://www.crunchbase.com/organization/vsora,"Communications Infrastructure, Network Security, Semiconductor","Vélizy-villacoublay, Ile-de-France, France",European Union (EU),2015-01-01,year,,,2018-01-17,1700000,USD,1700000,Series A,1700000,USD,1700000,Early Stage Venture,"Omnes Capital, Partech",2
PageSeal,https://www.crunchbase.com/organization/pageseal,"Computer, Information Technology, Network Security","Ness Ziona, HaMerkaz, Israel",,2015-01-01,year,,,2017-12-13,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,,Alon Arbov,1
KineticFuse,https://www.crunchbase.com/organization/kineticfuse,"Cyber Security, Network Security, Security","Tampa, Florida, United States","Tampa Bay Area, East Coast, Southern US",,,,,2019-03-25,,,,Venture - Series Unknown,,,,,Dreamit Ventures,1
Boxtrap Security,https://www.crunchbase.com/organization/boxtrap-security,"Artificial Intelligence, Cloud Security, CRM, Cyber Security, Information Technology, Location Based Services, Machine Learning, Network Security","Prague, Hlavni mesto Praha, Czech Republic",European Union (EU),2014-07-29,day,,,2018-03-23,700000,USD,700000,Angel,700000,USD,700000,Seed,,
Cloudscreen,https://www.crunchbase.com/organization/cloudscreen,Network Security,"Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2016-01-01,year,,,2018-08-14,2907200,USD,2907200,Angel,2907200,USD,2907200,Seed,Northern Light Venture Capital,1
Intigriti,https://www.crunchbase.com/organization/intigriti,"Cloud Security, Cyber Security, Network Security, Security","Aalst, Oost-Vlaanderen, Belgium",European Union (EU),2017-01-01,year,,,2018-10-01,71429,EUR,82694,Grant,,,,Seed,"EASME - EU Executive Agency for SMEs, The CoFoundry",2
BITCOMO,https://www.crunchbase.com/organization/bitcomo,"Blockchain, Internet, Network Security","Warsaw, Mazowieckie, Poland",European Union (EU),2017-03-01,day,,,2017-10-28,2349599,USD,2349599,Initial Coin Offering,2349599,USD,2349599,,,
Security Platform Inc.,https://www.crunchbase.com/organization/security-platform-inc,"Computer, Network Security, Security, Software","Pangyo, Kyonggi-do, South Korea",Asia-Pacific (APAC),2015-07-01,day,,,2017-12-22,2780000,USD,2780000,Series A,2780000,USD,2780000,Early Stage Venture,"Premiere Partners, Softbank Ventures Asia",2
Fascent technologies,https://www.crunchbase.com/organization/fascent-technologies,"Big Data, Cloud Data Services, Consumer Applications, Cyber Security, Enterprise Applications, Enterprise Software, Information Technology, Internet, Internet of Things, Mobile Advertising, Mobile Apps, Network Security, Security, Software, Web Development","Hyderabad, Andhra Pradesh, India",Asia-Pacific (APAC),2017-12-01,month,,,2018-02-01,1000000,INR,15650,Seed,1000000,INR,15650,Seed,"Pallavi beku, Sreenivas Beku",2
Trilogy Technologies,https://www.crunchbase.com/organization/trilogy-technologies,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cyber Security, Information Technology, IT Infrastructure, Network Security","Dublin, Dublin, Ireland",European Union (EU),1998-01-01,year,,,2019-01-29,500000,USD,500000,Venture - Series Unknown,500000,USD,500000,,,
Smart Orbis,https://www.crunchbase.com/organization/smart-orbis,"Analytics, Cloud Security, Cyber Security, Information Technology, Network Security, Security","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-01-01,day,,,2017-07-01,,,,Venture - Series Unknown,,,,,"Arise Ventures, Nautica, String Ventures",3
Zuul IoT,https://www.crunchbase.com/organization/zuul-iot,"Internet of Things, Network Security","Columbia, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2016-01-01,year,,,2018-01-09,300000,USD,300000,Seed,300000,USD,300000,Seed,"MasterPeace LaunchPad, TEDCO",2
Bequant,https://www.crunchbase.com/organization/bequant,"Network Security, Telecommunications, Wireless","Madrid, Madrid, Spain",European Union (EU),2012-01-01,year,,,2017-09-12,1800000,EUR,2154942,Seed,1800000,EUR,2154942,Seed,Inveready Technology Investment Group,1
Sunny Valley Networks,https://www.crunchbase.com/organization/sunny-valley-networks,"Cloud Security, Embedded Software, Network Security, Security, Software","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-02-15,day,,,2017-12-15,404000,USD,404000,Seed,404000,USD,404000,Seed,Arché Assets International,1
Threshing Floor,https://www.crunchbase.com/organization/threshing-floor,"Artificial Intelligence, Computer, Cyber Security, Network Security","Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",2017-01-01,year,,,2018-06-11,100000,USD,100000,Seed,100000,USD,100000,Seed,Entrepreneurs Roundtable Accelerator,1
Guardtime,https://www.crunchbase.com/organization/guardtime,"Cyber Security, Network Security","Irvine, California, United States","Greater Los Angeles Area, West Coast, Western US",2007-05-10,day,,,2019-05-29,,,,Corporate Round,,,,,SICPA,1
Airborne Wireless Network,https://www.crunchbase.com/organization/airborne-wireless-network,"Network Security, Software, Wireless","Simi Valley, California, United States","Greater Los Angeles Area, West Coast, Western US",,,2017-09-12,day,2018-05-29,8000000,USD,8000000,Post-IPO Equity,8000000,USD,8000000,IPO,,
Uppsala Foundation,https://www.crunchbase.com/organization/uppsala-foundation,"Artificial Intelligence, Blockchain, Cyber Security, Fraud Detection, Machine Learning, Network Security, Security","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-05-29,8000000,USD,8000000,Initial Coin Offering,8000000,USD,8000000,,,
"OpenAVN, Inc",https://www.crunchbase.com/organization/openavn,"Architecture, Blockchain, Cloud Security, Crowdsourcing, Cyber Security, Network Security, Security, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-08-01,month,,,2018-08-21,150000,USD,150000,Pre-Seed,150000,USD,150000,Seed,MetaSquare Holdings,1
Jutubao,https://www.crunchbase.com/organization/jutu,"Network Security, Online Portals, Transaction Processing","Chongqing, Heilongjiang, China",Asia-Pacific (APAC),,,,,2018-04-25,15900000,USD,15900000,Series B,15900000,USD,15900000,Early Stage Venture,"Puchao Capital, Vertex Ventures, Vertex Ventures China, Warp Speed ​​Capital, Z&H Investment",6
Good Returns Group,https://www.crunchbase.com/organization/good-returns-group,"Finance, Financial Services, Network Security","Dallas, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",2014-01-01,year,,,2018-04-10,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,Inverdale Capital Management,1
Vault One,https://www.crunchbase.com/organization/vault-one,"Computer, Cyber Security, Network Security","Curitiba, Parana, Brazil",,,,,,2019-01-07,150000,BRL,40154,Pre-Seed,150000,BRL,40154,Seed,ACE Startups,1
